season,player_id,player_name,plays_rush,rush_epa,rush_epa_per_play,plays_rec,rec_epa,rec_epa_per_play,plays_total,rush_WAR,rec_WAR,total_WAR,total_WAR_per_300
2021,00-0036357,H.Ruggs,3.0,-1.1415737400000001,-0.38052458000000006,24.0,39.88889639,1.6620373495833334,27.0,-0.006446922728823952,0.27629937530170856,0.2698524525728846,2.998360584143162
2021,00-0036358,C.Lamb,10.0,4.280225506,0.4280225506,80.0,85.335627646,1.0666953455750001,90.0,0.05977127572134061,0.44233097977621455,0.5021022554975552,1.6736741849918506
2021,00-0036360,C.Edwards-Helaire,132.0,-6.246214427580001,-0.04731980626954546,21.0,7.070711162400001,0.3367005315428572,153.0,0.1583759037751633,-0.03795737504165828,0.12041852873350503,0.23611476222255887
2021,00-0036365,B.Edwards,1.0,-1.8314443,-1.8314443,37.0,41.899639418,1.132422686972973,38.0,-0.016731081981634786,0.2290194010784087,0.21228831909677393,1.6759604139218993
2021,00-0036370,J.Kelley,33.0,-15.074566674,-0.45680505072727273,5.0,2.53154894,0.506309788,38.0,-0.09621520061002828,-0.0005143920340870989,-0.09672959264411538,-0.7636546787693319
2021,00-0036383,E.Benjamin,38.0,-7.1622632920000004,-0.18848061294736843,8.0,5.59741344,0.69967668,46.0,-0.008317596628754951,0.014724059539430493,0.006406462910675542,0.04178127985223179
2021,00-0036387,J.Reagor,10.0,-1.5066255799999997,-0.15066255799999997,34.0,16.45591277,0.48399743441176474,44.0,0.0016119683243556824,-0.011122187660938004,-0.009510219336582321,-0.06484240456760673
2021,00-0036407,J.Jeudy,2.0,-0.8548271000000001,-0.42741355000000003,38.0,33.361479782,0.8779336784736843,40.0,-0.005240440345179116,0.13801733248063655,0.13277689213545743,0.9958266910159307
2021,00-0036414,C.Akers,72.0,-33.119086614,-0.45998731408333327,11.0,3.4187932,0.31079938181818184,83.0,-0.21222681739127222,-0.02274587823378559,-0.23497269562505782,-0.8492988998496066
2021,00-0036415,V.Jefferson,3.0,2.7552849000000004,0.9184283000000001,59.0,75.6063695529,1.2814638907271187,62.0,0.03271748571338711,0.453569290187722,0.48628677590110914,2.353000528553754
2021,00-0036425,D.Dallas,33.0,1.8919183880000001,0.057330860242424245,21.0,-0.8315177760000002,-0.03959608457142858,54.0,0.07430223719901695,-0.11737676135723618,-0.04307452415821923,-0.23930291199010684
2021,00-0036450,K.Vaughn,53.0,-5.106905345,-0.09635670462264152,6.0,1.9178765660000001,0.31964609433333335,59.0,0.037470168088934344,-0.011873372571557786,0.025596795517376557,0.13015319754598248
2021,00-0036457,T.Williams,35.0,-0.7304336600000001,-0.020869533142857145,9.0,3.90905073,0.43433897,44.0,0.05129772702469211,-0.007435828897537687,0.04386189812715442,0.29905839632150744
2021,00-0036555,C.Hubbard,172.0,-23.957440142,-0.1392874426860465,25.0,3.0260050200000004,0.12104020080000001,197.0,0.04738937109851568,-0.09937336398953098,-0.051983992891015296,-0.07916344095078472
2021,00-0036567,E.Mitchell,262.0,-30.0210876137,-0.11458430386908397,26.0,5.8835421619999995,0.22629008315384613,288.0,0.13723359605088262,-0.0758458167280067,0.06138777932287591,0.06394560346132908
2021,00-0036613,J.Waddle,2.0,1.02705889,0.513529445,104.0,80.194603387,0.7711019556442308,106.0,0.013672986689996764,0.2660683385050587,0.27974132519505546,0.7917207316841192
2021,00-0036650,L.Rountree,36.0,-10.20449331,-0.2834581475,1.0,-0.71819925,-0.71819925,37.0,-0.04224355947955573,-0.012409501904304857,-0.054653061383860585,-0.4431329301394102
2021,00-0036654,D.Felton,7.0,-2.5439199200000004,-0.3634171314285715,18.0,13.73095044,0.76283058,25.0,-0.013839280605111835,0.04455396009437187,0.030714679489260033,0.3685761538711204
2021,00-0036755,J.Patterson,68.0,-4.762396992,-0.07003524988235295,10.0,3.357304414,0.3357304414,78.0,0.06606346452521661,-0.018172436992797313,0.04789102753241929,0.1841962597400742
2021,00-0036857,C.Evans,19.0,0.9176814660000001,0.04829902452631579,16.0,14.79885776,0.92492861,35.0,0.041055403816275794,0.06566953495825796,0.10672493877453376,0.9147851894960036
2021,00-0036875,R.Stevenson,141.0,2.8644467794,0.020315225385815604,18.0,1.5711811880000002,0.08728784377777779,159.0,0.2650188785734151,-0.07765477610663317,0.18736410246678192,0.35351717446562625
2021,00-0036906,K.Herbert,103.0,-2.9851992734,-0.028982517217475728,14.0,0.4009968700000002,0.02864263357142859,117.0,0.14256351696297406,-0.06864974655976548,0.07391377040320858,0.18952248821335535
2021,00-0036924,M.Carter,24.0,2.0515455213299996,0.08548106338874999,3.0,-0.461030004,-0.153676668,27.0,0.060827989439056644,-0.0202077243460804,0.04062026509297624,0.4513362788108471
2021,00-0036924,Mi.Carter,124.0,-8.43768775067,-0.06804586895701613,33.0,14.095281589999999,0.42712974515151514,157.0,0.12294789909467374,-0.029655705153618084,0.09329219394105566,0.1782653387408707
2021,00-0036936,R.Moore,18.0,-0.16007384000000013,-0.008892991111111118,59.0,19.2173760735,0.3257182385338983,77.0,0.0285482988029357,-0.11315426236906197,-0.08460596356612626,-0.3296336242836088
2021,00-0036980,E.Moore,5.0,5.48785973,1.097571946,43.0,41.06268284,0.9549461125581395,48.0,0.06353133612197684,0.18945926324051926,0.2529905993624961,1.5811912460156008
2021,00-0036984,T.Sermon,41.0,-1.676432842,-0.04088860590243903,3.0,2.03639927,0.6787997566666667,44.0,0.051842557928853256,0.004892067352412062,0.05673462528126532,0.38682699055408176
2021,00-0036988,J.Palmer,1.0,0.2198339,0.2198339,33.0,30.798747375,0.933295375,34.0,0.00388477932489788,0.13821832283633168,0.14210310216122957,1.253850901422614
2021,00-0036997,J.Williams,203.0,-17.2622946676,-0.0850359343231527,43.0,13.40863225,0.31182865697674417,246.0,0.16661446056632986,-0.08847089344289782,0.07814356712343204,0.09529703307735614
2022,00-0027944,J.Jones,5.0,3.1908538,0.6381707600000001,31.0,29.345970653,0.9466442146129032,36.0,0.040445849388308495,0.13400038974041875,0.17444623912872725,1.4537186594060605
2022,00-0027966,M.Ingram,64.0,-10.923761981599998,-0.17068378096249998,16.0,-7.0661576816,-0.4416348551,80.0,-0.0025613752829176037,-0.1540793639522948,-0.1566407392352124,-0.5874027721320465
2022,00-0029239,B.Bolden,17.0,-6.2846458235,-0.36968504844117644,9.0,1.023150254,0.11368336155555554,26.0,-0.03468058186367071,-0.0364398537819598,-0.0711204356456305,-0.8206204112957366
2022,00-0029892,K.Juszczyk,8.0,2.70421174,0.3380264675,20.0,11.7698247685,0.588491238425,28.0,0.04058115459918304,0.014461316371189276,0.05504247097037231,0.5897407603968462
2022,00-0030035,A.Thielen,1.0,-0.13352352,-0.13352352,73.0,58.404936931,0.8000676291917809,74.0,0.0003334484706265227,0.20801070451338366,0.20834415298401018,0.8446384580432846
2022,00-0030068,M.Goodwin,2.0,-0.50995614,-0.25497807,27.0,35.9397685329,1.3311025382555555,29.0,-0.0017744005461841404,0.22103539112547738,0.21926099057929324,2.268217143923723
2022,00-0030288,R.Burkhead,26.0,-6.809742812,-0.26191318507692307,37.0,-3.6065931979999997,-0.09747549183783782,63.0,-0.024879397974765682,-0.22832967043917926,-0.25320906841394497,-1.2057574686378332
2022,00-0030513,L.Murray,172.0,-4.875464257700001,-0.028345722428488377,27.0,-4.558053531,-0.16881679744444444,199.0,0.2391680232020333,-0.1859778959488945,0.05319012725313879,0.08018612148714391
2022,00-0030578,C.Patterson,144.0,-0.25217041199999923,-0.0017511834166666614,21.0,0.4262925900000001,0.020299647142857147,165.0,0.23872227291594791,-0.1047354511461809,0.133986821769767,0.24361240321775818
2022,00-0031236,B.Cooks,2.0,-0.502822342,-0.251411171,57.0,54.827068107,0.9618783878421053,59.0,-0.0017027040838725825,0.25511492770587946,0.2534122236220069,1.2885367302813908
2022,00-0031381,D.Adams,3.0,-3.83047974,-1.27682658,100.0,129.569760729,1.29569760729,103.0,-0.033471103633346565,0.7830667515695142,0.7495956479361676,2.1832882949597114
2022,00-0031687,R.Mostert,181.0,-0.9878382092599998,-0.005457669664419888,31.0,12.72991484,0.41064241419354836,212.0,0.2933181823365665,-0.03299514606862647,0.26032303626794,0.3683816550961415
2022,00-0031763,D.Carter,2.0,-3.1077725999999997,-1.5538862999999998,48.0,41.79705333,0.8707719443749999,50.0,-0.02788310868688765,0.1708827762315578,0.14299966754467014,0.8579980052680208
2022,00-0032104,A.Abdullah,4.0,-0.31180926600000003,-0.07795231650000001,25.0,5.8631547500000005,0.23452619000000002,29.0,0.0035678121136618695,-0.07085929635134003,-0.06729148423767815,-0.6961188024587396
2022,00-0032144,M.Gordon,90.0,-29.615229254,-0.3290581028222222,25.0,6.53903096,0.2615612384,115.0,-0.1468550894426079,-0.0640665706226968,-0.2109216600653047,-0.5502304175616645
2022,00-0032398,C.Moore,3.0,-1.9480106799999999,-0.6493368933333333,48.0,34.309186292999996,0.7147747144375,51.0,-0.014551816598170684,0.0956278311360804,0.0810760145379097,0.47691773257593945
2022,00-0032464,K.Raymond,7.0,2.29914021,0.3284486014285714,47.0,36.7260283044,0.7814048575404257,54.0,0.03483469055066706,0.12510911958711898,0.15994381013778605,0.8885767229877003
2022,00-0032602,J.McKissic,22.0,-3.983118939,-0.18105086086363636,27.0,4.588058431,0.16992809003703704,49.0,-0.003172691425110972,-0.09405717271271356,-0.09722986413782453,-0.5952848824764767
2022,00-0032975,J.Williams,37.0,-7.741189834,-0.20922134686486488,7.0,-1.3076985799999998,-0.18681408285714282,44.0,-0.01581134723003474,-0.04948263222460637,-0.0652939794546411,-0.44518622355437115
2022,00-0033040,T.Hill,9.0,1.7955947199999998,0.19951052444444442,126.0,134.6640058666,1.0687619513222222,135.0,0.033124718647699,0.6992883014304522,0.7324130200781511,1.6275844890625581
2022,00-0033118,K.Drake,109.0,-12.4995596432,-0.1146748591119266,17.0,3.6335364317999996,0.21373743716470586,126.0,0.05699416507517541,-0.051736168737001674,0.005257996338173733,0.01251903890041365
2022,00-0033282,C.Samuel,38.0,-2.2834939380000003,-0.060091945736842116,64.0,53.482411375,0.835662677734375,102.0,0.040715261200390776,0.2052608567677052,0.245976117968096,0.7234591704944
2022,00-0033288,G.Kittle,1.0,-0.048119828,-0.048119828,70.0,81.07098116,1.1581568737142858,71.0,0.0011917770334405932,0.4513844009700168,0.4525761780034574,1.9122937098737636
2022,00-0033293,A.Jones,213.0,12.084998143300002,0.05673708048497653,59.0,5.475134101000001,0.09279888306779663,272.0,0.4783160609600322,-0.2512672470173032,0.22704881394272902,0.25042148596624525
2022,00-0033308,M.Breida,61.0,2.7019509260000003,0.04429427747540984,21.0,4.220574276000001,0.20097972742857145,82.0,0.12935428279867014,-0.06660196686477386,0.06275231593389628,0.22958164366059616
2022,00-0033466,I.McKenzie,10.0,1.9039958599999998,0.19039958599999998,44.0,41.43868301,0.9417882502272726,54.0,0.03588957073641598,0.18804674043169178,0.22393631116810775,1.2440906176005986
2022,00-0033526,S.Perine,110.0,-2.8446277572999987,-0.025860252339090898,46.0,14.510469279,0.315444984326087,156.0,0.15570404978600294,-0.09297141142716916,0.06273263835883378,0.12063968915160342
2022,00-0033553,J.Conner,183.0,-2.47490745,-0.013524084426229507,46.0,8.676400357,0.1886173990652174,229.0,0.2817235496221411,-0.15160526993973197,0.1301182796824091,0.17046062840490275
2022,00-0033572,J.Agnew,13.0,5.742068846,0.4416976035384615,26.0,8.250537111,0.31732835042307694,39.0,0.07948934877141113,-0.05205692276820769,0.02743242600320344,0.2110186615631034
2022,00-0033699,A.Ekeler,217.0,-3.4885056031,-0.016076062687096774,109.0,23.969521279000002,0.21990386494495415,326.0,0.328500008949071,-0.3249649585340535,0.0035350504150175044,0.0032531138788504644
2022,00-0033854,D.Ogunbowale,43.0,-7.219083905,-0.1678856722093023,20.0,1.8188586210000004,0.09094293105000002,63.0,-0.0005116910896926813,-0.08554839365393635,-0.08606008474362903,-0.40980992735061444
2022,00-0033856,L.Fournette,194.0,-39.1293581601,-0.20169772247474224,74.0,21.491265701,0.290422509472973,268.0,-0.06823356232760026,-0.1681723851296147,-0.23640594745721494,-0.26463352327300177
2022,00-0033858,J.Smith,1.0,0.70299894,0.70299894,27.0,12.642981690000001,0.4682585811111111,28.0,0.008740709375149135,-0.013103170109698482,-0.004362460734549347,-0.046740650727314426
2022,00-0033881,E.Engram,2.0,0.4720289499999999,0.23601447499999995,85.0,69.389132796,0.8163427387764706,87.0,0.008094796338237968,0.25610760492805695,0.2642024012662949,0.9110427629872238
2022,00-0033885,D.Njoku,2.0,-2.4825748,-1.2412874,58.0,49.2298124807,0.8487898703568966,60.0,-0.021599713712013285,0.1936696833261977,0.17206996961418441,0.8603498480709221
2022,00-0033891,Z.Jones,4.0,0.51866567,0.1296664175,95.0,87.052219461,0.9163391522210527,99.0,0.01191429388250609,0.3817118739754607,0.3936261678579668,1.192806569266566
2022,00-0033893,D.Cook,279.0,-49.5066233797,-0.17744309455089607,45.0,13.779490775,0.30621090611111107,324.0,-0.030119246541431357,-0.0951265100655779,-0.12524575660700926,-0.1159682931546382
2022,00-0033895,G.Everett,1.0,-0.5668091,-0.5668091,64.0,52.963995149,0.827562424203125,65.0,-0.004021180474097095,0.20005064344107204,0.19602946296697493,0.9047513675398843
2022,00-0033906,A.Kamara,223.0,-41.0502372503,-0.18408178139147982,57.0,11.891922422,0.20863021792982456,280.0,-0.03895247135480804,-0.17639407415341707,-0.2153465455082251,-0.23072844161595546
2022,00-0033908,C.Kupp,9.0,1.3107369303,0.1456374367,75.0,61.354049249,0.8180539899866667,84.0,0.028251776037648755,0.22726718631281412,0.2555189623504629,0.9125677226802247
2022,00-0033921,C.Godwin,3.0,-1.5077545099999998,-0.5025848366666666,114.0,73.270124983,0.6427203945877193,117.0,-0.01012713147254254,0.1445614008288443,0.13443426935630176,0.3447032547597481
2022,00-0033923,K.Hunt,123.0,-11.557620588199999,-0.09396439502601625,35.0,2.966013649,0.08474324711428571,158.0,0.08991639677952463,-0.1518904822386097,-0.061974085459085074,-0.11767231416281976
2022,00-0033925,D.Foreman,204.0,4.0350435322,0.019779625157843136,5.0,-0.16401956499999992,-0.03280391299999998,209.0,0.3823334539595694,-0.027605532787855946,0.3547279211717135,0.5091788342177705
2022,00-0033948,Ja.Williams,263.0,-24.973521614000003,-0.09495635594676807,12.0,0.7767974460000002,0.06473312050000002,275.0,0.18963829597578047,-0.054490018369246225,0.13514827760653425,0.14743448466167372
2022,00-0034115,J.Wilson,186.0,4.670343079000001,0.025109371392473125,23.0,9.94681948,0.4324704121739131,209.0,0.35856129291341765,-0.019434601788961458,0.3391266911244562,0.4867847241020902
2022,00-0034184,G.Edwards,99.0,1.2243352130000011,0.012367022353535364,1.0,1.3748974,1.3748974,100.0,0.17816882264227704,0.008626645331876048,0.18679546797415308,0.5603864039224593
2022,00-0034208,M.Boone,24.0,-3.690219866,-0.15375916108333335,9.0,1.4729521625000004,0.16366135138888893,33.0,0.0031218046417702114,-0.031919231585979896,-0.028797426944209684,-0.26179479040190623
2022,00-0034253,D.Hilliard,22.0,0.6072782530000002,0.02760355695454546,21.0,10.266633038,0.48888728752380956,43.0,0.042961953720617674,-0.005837557196432148,0.037124396524185525,0.2590074176105967
2022,00-0034270,T.Conklin,2.0,1.25727224,0.62863612,58.0,40.838760369858,0.704116558101,60.0,0.015986688700047016,0.10933750130768514,0.12532419000773215,0.6266209500386608
2022,00-0034272,M.Valdes-Scantling,1.0,-1.0038338,-1.0038338,49.0,68.45266534699999,1.3969931703469387,50.0,-0.0084133885142981,0.43358695540262976,0.42517356688833163,2.55104140132999
2022,00-0034279,E.St. Brown,6.0,1.3262879099999998,0.22104798499999997,21.0,26.053539364,1.2406447316190476,27.0,0.023381887105166175,0.15282481793924624,0.1762067050444124,1.9578522782712489
2022,00-0034286,R.James,2.0,-0.55331953,-0.276659765,68.0,48.5908006312,0.7145705975176471,70.0,-0.0022102135110082612,0.13533326378566166,0.1331230502746534,0.5705273583199432
2022,00-0034301,D.Williams,21.0,4.09910941,0.19519568619047617,4.0,-1.61306281,-0.4032657025,25.0,0.07638034079772985,-0.03697736249159129,0.03940297830613856,0.47283573967366266
2022,00-0034367,N.Hines,24.0,-13.29809487,-0.55408728625,32.0,17.104962817,0.53453008803125,56.0,-0.09343975318737552,0.005783766368777234,-0.08765598681859829,-0.46958564367106226
2022,00-0034414,B.Scott,69.0,-1.1378713346000002,-0.01649088890724638,6.0,-2.55595824,-0.42599304,75.0,0.1041662514621748,-0.05683653645095477,0.04732971501122003,0.18931886004488013
2022,00-0034440,J.Jackson,43.0,-10.846264288,-0.25223870437209306,12.0,8.125545353,0.6771287794166666,55.0,-0.03696576529069773,0.019366744515175876,-0.01759902077552185,-0.09599465877557373
2022,00-0034521,A.Lazard,2.0,-4.00390172,-2.00195086,60.0,74.6844678959,1.2447411315983332,62.0,-0.036889431500958005,0.43911252791155775,0.4022230964105997,1.9462407890835471
2022,00-0034646,B.Powell,17.0,1.5780483710000004,0.0928263747647059,24.0,6.48151346,0.27006306083333337,41.0,0.04434147034235943,-0.059453216959597974,-0.01511174661723854,-0.11057375573589176
2022,00-0034681,C.Edmonds,68.0,-15.705972063499999,-0.23097017740441175,16.0,11.5121184257,0.71950740160625,84.0,-0.04392221458533615,0.032636978834639875,-0.011285235750696274,-0.04030441339534384
2022,00-0034750,R.Penny,57.0,13.1444891893,0.23060507349649123,4.0,1.6391497959999999,0.40978744899999997,61.0,0.22760284251716908,-0.004291808662445561,0.22331103385472353,1.0982509861707714
2022,00-0034753,M.Andrews,4.0,2.64139256,0.66034814,78.0,75.403363195,0.966709784551282,82.0,0.033248232475470915,0.35289206447929644,0.38614029695476737,1.4127084034930515
2022,00-0034791,N.Chubb,303.0,14.278026904299999,0.047122201004290425,27.0,14.078553209999999,0.5214278966666667,330.0,0.6511419565928012,0.0013246843626633243,0.6524666409554645,0.593151491777695
2022,00-0034827,D.Moore,10.0,1.8353157199999999,0.18353157199999998,63.0,81.72860016999999,1.2972793677777776,73.0,0.035199318073099395,0.4943335701795477,0.5295328882526471,2.1761625544629335
2022,00-0034838,R.Freeman,41.0,-15.424119704,-0.37619804156097564,6.0,-0.10284904500000008,-0.017141507500000014,47.0,-0.08632514922692565,-0.03218217268211055,-0.1185073219090362,-0.756429714312997
2022,00-0034844,S.Barkley,313.0,-13.836461464300001,-0.04420594717028754,64.0,13.803178566,0.21567466509375,377.0,0.3853382184990664,-0.19352540261922946,0.19181281587983695,0.1526361930078278
2022,00-0034845,S.Michel,36.0,-2.8089803,-0.07802723055555555,9.0,1.71998988,0.19110998666666668,45.0,0.032083204440042264,-0.029436440455326632,0.002646763984715632,0.017645093231437547
2022,00-0034928,S.Sims,13.0,2.04482273,0.15729405615384615,14.0,3.594159516,0.2567256797142857,27.0,0.04233109634930057,-0.036557659665293125,0.005773436684007448,0.06414929648897164
2022,00-0034972,A.Mattison,74.0,0.38258465360000016,0.005170062886486489,16.0,5.6637286,0.3539830375,90.0,0.12782418314395064,-0.026140808358324955,0.10168337478562568,0.33894458261875227
2022,00-0034975,J.Hill,49.0,-3.1859813470000002,-0.06502002748979592,14.0,1.9589309499999998,0.13992363928571427,63.0,0.0500743633320564,-0.05299211761504188,-0.002917754282985477,-0.013894068014216556
2022,00-0035140,M.Hardman,6.0,2.9476913500000004,0.49128189166666675,27.0,26.98799568,0.9995553955555556,33.0,0.03967739906496517,0.13106782476467338,0.17074522382963855,1.5522293075421687
2022,00-0035208,O.Zaccheaus,2.0,-0.4712316,-0.2356158,40.0,39.419640326,0.98549100815,42.0,-0.0013852091894002206,0.188520530119263,0.1871353209298628,1.3366808637847343
2022,00-0035216,D.Johnson,7.0,0.424014866,0.06057355228571428,86.0,62.347016664,0.7249653100465117,93.0,0.01598920970644596,0.18014114943581244,0.1961303591422584,0.6326785778782529
2022,00-0035243,M.Sanders,295.0,12.1007398832,0.04101945723118644,21.0,-8.39293509,-0.39966357571428573,316.0,0.6158565278117086,-0.19337090521653266,0.42248562259517597,0.4010939455017493
2022,00-0035261,T.Pollard,214.0,2.536469060999999,0.011852659163551398,44.0,22.595304334,0.5135296439545455,258.0,0.38402633795025676,-0.0013339497793634616,0.3826923881708933,0.44499114903592246
2022,00-0035500,G.Dortch,7.0,1.9678937900000002,0.28112768428571433,52.0,23.68798607,0.4555381936538462,59.0,0.031505580801923345,-0.03188357570726966,-0.00037799490534631136,-0.001922007993286329
2022,00-0035535,D.Slayton,1.0,-0.340609,-0.340609,51.0,63.660765033000004,1.248250294764706,52.0,-0.0017478126349011155,0.3750443152724121,0.373296502637511,2.1536336690625637
2022,00-0035537,T.Johnson,30.0,-4.0942811755,-0.13647603918333334,12.0,1.2514028000000001,0.10428356666666667,42.0,0.009113247329850957,-0.04972011531396985,-0.040606867984118895,-0.2900490570294207
2022,00-0035567,C.Reynolds,23.0,-4.2502591488300006,-0.184793876036087,9.0,6.50879415,0.72319935,32.0,-0.004182124259308578,0.018692245675326638,0.014510121416018061,0.13603238827516934
2022,00-0035594,T.Homer,19.0,-2.41904000426,-0.12731789496105264,16.0,-3.2063340749999996,-0.20039587968749997,35.0,0.007520514667934081,-0.11528716690103852,-0.10776665223310444,-0.923714161998038
2022,00-0035639,P.Campbell,5.0,2.29286612,0.45857322399999995,63.0,44.942634923,0.7133751575079365,68.0,0.031420847579263264,0.1246253767423618,0.15604622432162507,0.688439224948346
2022,00-0035657,D.Harris,106.0,-3.716081038,-0.03505736828301887,17.0,1.4758889859999997,0.08681699917647057,123.0,0.14024415177585864,-0.0734210676897655,0.06682308408609314,0.16298313191730032
2022,00-0035659,T.McLaurin,7.0,1.2876103300000001,0.18394433285714287,77.0,96.7925422155,1.2570460027987014,84.0,0.024668561103430884,0.5730501067906366,0.5977186678940675,2.134709528193098
2022,00-0035662,M.Brown,1.0,-0.22807595,-0.22807595,67.0,57.679306783,0.8608851758656717,68.0,-0.000616827207765437,0.23186645314524296,0.23124962593747753,1.0202189379594597
2022,00-0035664,D.Henderson,70.0,1.4412579519999997,0.02058939931428571,17.0,2.297693849,0.13515846170588233,87.0,0.13176254221018827,-0.06516172233298158,0.06660081987720669,0.22965799957657476
2022,00-0035700,J.Jacobs,341.0,-1.6810847119,-0.004929867190322581,53.0,9.690095555000001,0.1828319916037736,394.0,0.5544138240424383,-0.17775731143067,0.37665651261176836,0.2867942989429708
2022,00-0035806,J.Hasty,50.0,-5.686949257,-0.11373898514,21.0,9.49766926,0.4522699647619048,71.0,0.026614400847909052,-0.013565836372311547,0.013048564475597504,0.05513477947435565
2022,00-0035831,J.Robinson,110.0,-14.6885692045,-0.13353244731363637,11.0,3.15755836,0.28705076,121.0,0.0366694623769577,-0.025371354012680064,0.011298108364277637,0.02801183891969662
2022,00-0036158,J.Dobbins,105.0,8.33576754834,0.07938826236514286,11.0,6.288059376,0.5716417614545454,116.0,0.25969286477598585,0.006090967756164148,0.26578383253215,0.6873719806865948
2022,00-0036223,J.Taylor,192.0,-28.654806992999998,-0.149243786421875,28.0,0.4967311859999999,0.017740399499999997,220.0,0.03368752190803107,-0.14036745848636514,-0.10667993657833408,-0.14547264078863736
2022,00-0036232,H.Bryant,1.0,0.91342455,0.91342455,31.0,13.199013169,0.4257746183548387,32.0,0.010855539626405416,-0.0282805899982747,-0.017425050371869283,-0.16335984723627453
2022,00-0036233,D.Peoples-Jones,1.0,-0.38478002,-0.38478002,61.0,62.7963853616,1.0294489403540985,62.0,-0.0021917424841473468,0.31444289249670027,0.31225115001255294,1.5108926613510627
2022,00-0036251,Z.Moss,93.0,-10.213958249,-0.10982750805376343,11.0,-1.5864644250000004,-0.14422403863636368,104.0,0.053158739034598286,-0.07304997496745394,-0.019891235932855654,-0.05737856519092977
2022,00-0036252,M.Pittman,3.0,1.50960652,0.5032021733333333,99.0,68.621725313,0.6931487405353535,102.0,0.02019810500986952,0.1757151010517085,0.19591320606157803,0.5762153119458178
2022,00-0036261,B.Aiyuk,2.0,1.52363285,0.761816425,84.0,84.150227777,1.0017884259166667,86.0,0.018663679755323397,0.4096517372946734,0.4283154170499968,1.4941235478488262
2022,00-0036265,A.Dillon,186.0,2.2796681499000013,0.012256280375806458,28.0,6.385820048,0.22806500171428573,214.0,0.3345344092038699,-0.08118063575269681,0.2533537734511731,0.35516884128669124
2022,00-0036268,L.Shenault,9.0,2.48449468,0.27605496444444444,27.0,14.694134768,0.5442272136296297,36.0,0.040048336336141216,0.007511433689296501,0.047559770025437716,0.39633141687864765
2022,00-0036271,Q.Watkins,3.0,-2.69357208,-0.89785736,34.0,14.173976179999999,0.4168816523529411,37.0,-0.02204489599515561,-0.03405622374134005,-0.05610111973649566,-0.4548739438094243
2022,00-0036275,D.Swift,100.0,6.569174538,0.06569174538,48.0,21.858283376,0.45538090366666667,148.0,0.23356119417823018,-0.02950687154733667,0.20405432263089351,0.41362362695451393
2022,00-0036290,C.Kmet,2.0,1.13863644,0.56931822,50.0,42.853688444,0.85707376888,52.0,0.014794369102057066,0.17111938663400333,0.1859137557360604,1.072579360015733
2022,00-0036309,D.Mooney,1.0,-0.6093796,-0.6093796,40.0,37.397421909,0.9349355477250001,41.0,-0.004449024695202623,0.1681967269333334,0.1637477022381308,1.1981539188155912
2022,00-0036328,A.Gibson,149.0,-15.6892929182,-0.10529726790738254,46.0,16.144641377,0.3509704647173913,195.0,0.0919522800308896,-0.07654757124626466,0.015404708784624938,0.02369955197634606
2022,00-0036331,D.Duvernay,12.0,5.4537337500000005,0.4544778125,37.0,31.108848449,0.8407796878108108,49.0,0.07491611521535747,0.1205692405859464,0.19548535580130388,1.19684911715084
2022,00-0036345,K.Osborn,3.0,3.17750035,1.0591667833333334,62.0,60.871339393,0.9817957966612904,65.0,0.03696085707017102,0.2899042778426466,0.32686513491281766,1.5086083149822351
2022,00-0036358,C.Lamb,12.0,1.3837249999999999,0.11531041666666665,121.0,131.0983740336,1.0834576366413224,133.0,0.034011504662593645,0.6894099005700671,0.7234214052326607,1.6317776057879567
2022,00-0036360,C.Edwards-Helaire,71.0,1.9969227654999995,0.028125672753521118,17.0,17.10709477,1.0062996923529413,88.0,0.13902250659538762,0.08367647787807372,0.22269898447346134,0.7592010834322546
2022,00-0036370,J.Kelley,76.0,0.8521501190000005,0.01121250156578948,15.0,3.8905273654999997,0.2593684910333333,91.0,0.13589422084299263,-0.03877050730326633,0.09712371353972629,0.3201880666144823
2022,00-0036383,E.Benjamin,78.0,-0.872640412,-0.011187697589743589,25.0,8.859363614,0.35437454455999995,103.0,0.12191042943248687,-0.040746644451842555,0.0811637849806443,0.23639937373003195
2022,00-0036407,J.Jeudy,4.0,1.50155,0.3753875,67.0,79.66414216999999,1.1890170473134327,71.0,0.0217925283548679,0.4528195726125795,0.4746121009674474,2.0054032435244253
2022,00-0036414,C.Akers,188.0,-13.247174834299999,-0.07046369592712766,13.0,7.15809265,0.5506225115384615,201.0,0.181836522786329,0.004452182781725296,0.1862887055680543,0.2780428441314243
2022,00-0036425,D.Dallas,41.0,1.5308246923,0.03733718761707317,17.0,2.531545616,0.14891444799999998,58.0,0.08407630199216984,-0.06281145331790619,0.021264848674263648,0.10999059659101887
2022,00-0036493,D.Jackson,68.0,-15.613186167,-0.2296056789264706,30.0,2.0387986800000006,0.06795995600000002,98.0,-0.04298969301247184,-0.1352521306969849,-0.17824182370945674,-0.5456382358452757
2022,00-0036555,C.Hubbard,95.0,1.7931845384999998,0.01887562672105263,14.0,4.082709907000001,0.2916221362142858,109.0,0.17718432770951967,-0.031647605484388594,0.1455367222251311,0.4005597859407278
2022,00-0036567,E.Mitchell,68.0,2.6356645650000003,0.03875977301470589,5.0,3.35393863,0.670787726,73.0,0.14041584198250306,0.007750830980988278,0.14816667296349134,0.6089041354664029
