season,player,player_id,team,position,position_group,player_game_count,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,pressures_allowed,sacks_allowed,hits_allowed,hurries_allowed,block_percent,pass_block_percent,pbe,penalties,declined_penalties
2024,Ryan Kelly,10652,IND,C,C,10,601,324,277,67.0,71.9,64.0,11,1,1,9,100.0,100.0,98.0,1,0
2024,Tyron Smith,6161,NYJ,T,T,10,592,386,206,73.7,72.3,72.4,22,5,4,13,100.0,100.0,96.3,6,3
2024,Kenyon Green,99052,HOU,G,G,11,582,350,232,39.7,39.7,44.6,28,5,4,19,100.0,100.0,95.0,6,1
2024,Ed Ingram,59819,MIN,G,G,9,580,332,248,54.0,49.1,58.1,24,5,3,16,100.0,100.0,95.3,3,0
2024,Anthony Bradford,99103,SEA,G,G,11,578,392,186,48.3,48.5,57.7,28,7,1,20,100.0,100.0,95.1,10,0
2024,Ryan Neuzil,41123,ATL,C,C,10,578,346,232,58.5,63.6,60.5,10,1,2,7,100.0,100.0,98.3,7,0
2024,Jordan Meredith,60235,LV,G,G,9,574,399,175,80.8,75.7,78.4,9,0,1,8,100.0,100.0,98.8,3,0
2024,Matt Goncalves,99680,IND,T,T,10,566,305,261,65.9,57.1,69.3,22,3,4,15,100.0,100.0,95.5,1,0
2024,Lucas Patrick,11435,NO,G,G,10,562,330,232,64.6,60.3,66.3,10,0,0,10,100.0,100.0,98.4,6,0
2024,Drew Dalman,52270,ATL,C,C,9,554,295,259,78.8,66.6,79.8,10,2,1,7,100.0,100.0,97.8,3,0
2024,Austin Jackson,60816,MIA,T,T,8,542,312,230,60.0,60.1,64.3,15,3,3,9,100.0,100.0,96.9,6,2
2024,Germain Ifedi,10665,CLE,T,T,10,539,369,170,48.6,52.9,49.3,28,4,5,19,100.0,100.0,95.4,5,1
2024,Olumuyiwa Fashanu,129777,NYJ,T,T,11,534,372,162,61.2,59.4,61.4,23,1,4,18,100.0,100.0,96.6,7,0
2024,Brock Hoffman,54535,DAL,G,G,12,515,286,229,66.3,62.1,68.9,6,1,3,2,100.0,100.0,98.7,5,1
2024,Kendall Lamm,10017,MIA,T,T,10,512,336,176,72.7,83.1,53.7,12,0,1,11,100.0,100.0,98.1,1,0
2024,Dawand Jones,101550,CLE,T,T,9,511,364,147,46.4,57.6,45.8,22,4,7,11,100.0,100.0,96.2,9,0
2024,Walker Little,52287,JAX,T,T,13,508,316,192,72.8,73.5,72.3,13,2,5,6,100.0,100.0,97.5,4,0
2024,Lloyd Cushenberry III,41924,TEN,C,C,8,499,299,200,55.4,57.2,54.9,14,0,1,13,100.0,100.0,97.5,3,0
2024,Fred Johnson,46951,PHI,T,T,15,497,240,257,49.1,37.1,57.5,38,8,5,25,100.0,100.0,90.0,4,1
2024,Cade Mays,81995,CAR,C,C,9,495,327,168,66.1,74.9,66.9,10,0,2,8,100.0,100.0,98.4,5,0
2024,Blake Fisher,147479,HOU,T,T,11,478,305,173,44.7,46.7,43.8,28,7,9,12,100.0,100.0,94.0,3,1
2024,Dalton Tucker,81717,IND,G,G,8,464,279,185,53.3,48.7,53.0,24,2,4,18,100.0,100.0,95.0,1,0
2024,Cornelius Lucas,9025,WAS,T,T,11,464,273,191,75.4,79.1,69.0,12,1,0,11,100.0,100.0,97.5,3,1
2024,Isaiah Adams,158192,ARI,G,G,11,462,294,168,58.4,50.3,64.7,18,2,2,14,100.0,100.0,96.3,4,1
2024,Evan Neal,99063,NYG,T,T,9,459,314,145,61.2,49.6,80.8,17,2,5,10,100.0,100.0,96.7,6,0
2024,Olusegun Oluwatimi,98581,SEA,C,C,10,435,260,175,64.2,54.8,65.8,8,0,3,5,100.0,100.0,98.4,2,0
2024,Andrew Thomas,59701,NYG,T,T,6,416,261,155,75.4,71.8,73.8,16,4,4,8,100.0,100.0,95.9,3,1
2024,Stone Forsythe,41795,SEA,T,T,6,414,298,116,43.1,41.3,51.6,35,2,4,29,100.0,100.0,93.1,3,1
2024,Mike Caliendo,41446,KC,G,G,15,410,261,148,44.8,39.3,45.6,15,2,3,10,99.8,99.6,96.5,1,0
2024,Abraham Lucas,60218,SEA,T,T,7,406,257,149,61.9,65.7,62.8,18,4,2,12,100.0,100.0,95.5,6,2
2024,Tyler Steen,81921,PHI,G,G,16,399,179,220,40.7,37.5,51.0,12,0,0,12,100.0,100.0,96.5,6,1
2024,Brady Christensen,51985,CAR,C,C,12,399,223,174,63.6,56.1,70.7,14,0,3,11,99.5,99.1,96.7,3,0
2024,Jamaree Salyer,81656,LAC,G,G,15,395,214,181,54.3,51.4,57.0,12,2,1,9,100.0,100.0,96.5,3,0
2024,Landon Young,41761,NO,G,G,11,393,252,141,55.7,30.0,67.7,16,2,0,14,100.0,100.0,96.2,1,0
2024,Christian Darrisaw,77373,MIN,T,T,7,392,231,161,81.4,79.9,82.3,10,2,1,7,100.0,100.0,97.1,5,1
2024,Trystan Colon,41117,ARI,G,G,10,386,215,171,71.0,65.9,68.5,12,0,3,9,100.0,100.0,97.0,1,0
2024,Connor McGovern,10778,NYJ,C,C,6,369,243,126,58.9,69.7,56.8,8,0,1,7,100.0,100.0,98.2,3,0
2024,Justin Skule,38951,TB,T,T,10,362,213,148,69.2,66.5,68.9,12,4,2,6,99.7,99.5,96.1,1,0
2024,Spencer Anderson,81719,PIT,G,G,15,357,196,161,56.7,64.9,55.7,10,1,2,7,100.0,100.0,96.9,2,0
2024,Sataoa Laumea,100525,SEA,G,G,6,355,219,136,37.9,19.8,52.3,23,2,4,17,100.0,100.0,94.0,4,1
2024,Mark Glowinski,9567,IND,G,G,5,355,177,178,52.1,53.3,54.3,16,3,0,13,100.0,100.0,94.3,3,2
2024,Tanor Bortolini,129915,IND,C,C,8,351,211,140,65.1,64.6,65.4,7,0,2,5,100.0,100.0,98.2,1,0
2024,Nick Saldiveri,81785,NO,G,G,9,344,203,141,56.0,38.5,61.1,14,0,4,10,100.0,100.0,96.4,0,0
2024,Jonah Williams,41651,ARI,T,T,6,343,221,122,70.7,73.3,61.7,7,0,0,7,100.0,100.0,98.3,0,0
2024,Patrick Paul,101019,MIA,T,T,10,338,229,109,44.9,55.8,41.0,15,3,1,11,100.0,100.0,95.7,5,3
2024,Shane Lemieux,28149,NO,C,C,6,337,221,116,51.1,42.1,58.8,12,1,0,11,100.0,100.0,96.9,2,0
2024,Warren McClendon Jr.,99081,LA,T,T,7,333,218,115,59.8,51.5,69.9,14,5,4,5,100.0,100.0,95.4,2,0
2024,Larry Borom,59879,CHI,T,T,7,329,237,92,53.8,56.2,51.7,22,7,2,13,100.0,100.0,93.4,3,0
2024,Alec Anderson,81882,BUF,C,C,20,335,87,237,70.4,65.4,76.2,3,0,1,2,96.7,88.8,98.2,7,2
2024,Dan Skipper,12307,DET,T,T,16,324,137,179,55.2,57.6,49.5,12,1,4,7,97.5,94.5,95.1,1,0
2024,T.J. Bass,131703,DAL,G,G,10,315,200,115,63.0,45.0,70.5,6,1,1,4,100.0,100.0,98.1,2,1
2024,Erik McCoy,37347,NO,C,C,7,293,154,139,94.4,79.7,94.6,3,0,1,2,100.0,100.0,98.9,3,0
2024,Alex Forsyth,60012,DEN,C,C,8,292,173,119,65.2,58.8,65.6,8,2,1,5,100.0,100.0,96.9,0,0
2024,Austin Corbett,46290,CAR,C,C,5,291,187,104,62.2,64.7,59.3,3,1,1,1,100.0,100.0,98.9,1,0
2024,Trent Scott,24481,WAS,T,T,15,288,180,107,46.1,52.9,39.5,10,0,1,9,99.7,99.4,97.0,3,0
2024,Will Hernandez,46180,ARI,G,G,5,280,163,117,69.3,74.2,66.0,8,0,0,8,100.0,100.0,97.4,2,0
2024,Jaylon Moore,43678,SF,T,T,10,271,158,112,74.9,73.1,70.1,10,1,2,7,99.6,99.4,96.4,0,0
2024,Will Fries,41530,IND,G,G,5,268,153,115,86.9,74.9,84.9,6,2,1,3,100.0,100.0,97.2,1,0
2024,Andrew Vorhees,60818,BAL,G,G,6,268,135,133,57.2,63.8,56.1,4,0,0,4,100.0,100.0,98.4,3,0
2024,Jonah Jackson,37070,LA,G,G,5,267,182,85,67.6,59.5,68.8,9,0,2,7,100.0,100.0,97.5,0,0
2024,John Ojukwu,58530,TEN,T,T,11,264,145,118,69.4,68.4,68.0,10,1,2,7,99.6,99.3,96.0,2,1
2024,Jake Curhan,38549,CHI,G,G,7,260,171,89,45.8,38.4,54.9,15,1,3,11,100.0,100.0,94.9,3,0
2024,Chris Hubbard,8051,NYG,T,T,5,257,170,87,46.6,25.5,73.8,28,3,12,13,100.0,100.0,89.9,1,0
2024,Cole Van Lanen,41583,JAX,T,T,6,252,144,108,62.3,65.3,58.0,9,1,2,6,100.0,100.0,96.3,2,0
2024,Mike Jerrell,183057,SEA,T,T,6,250,153,97,46.4,54.8,49.5,15,3,2,10,100.0,100.0,93.6,6,1
2024,Jedrick Wills Jr.,58467,CLE,T,T,5,245,168,77,52.9,63.6,51.6,11,3,3,5,100.0,100.0,95.5,6,2
2024,Michael Deiter,38554,WAS,C,C,11,234,145,89,51.2,41.4,54.0,7,3,0,4,100.0,100.0,96.3,0,0
2024,Zak Zinter,129605,CLE,G,G,8,233,149,82,43.9,35.0,54.0,10,3,1,6,99.1,98.7,95.4,2,0
2024,Chuma Edoga,46232,DAL,T,T,5,226,129,97,52.2,50.5,56.6,7,2,3,2,100.0,100.0,96.2,2,0
2024,Max Mitchell,81707,NYJ,T,T,7,224,152,72,65.1,65.1,64.1,9,2,1,6,100.0,100.0,96.2,1,0
2024,James Hudson III,59854,CLE,T,T,4,222,159,63,50.4,40.2,57.7,15,0,7,8,100.0,100.0,95.0,2,0
2024,Cody Whitehair,10690,LV,G,G,9,221,158,63,44.7,61.0,37.9,9,0,1,8,100.0,100.0,96.9,1,0
2024,Joe Noteboom,46249,LA,T,T,4,220,152,68,60.0,46.9,70.6,15,2,2,11,100.0,100.0,94.2,3,0
2024,James Daniels,45576,PIT,G,G,4,209,105,104,92.9,66.5,92.5,5,1,1,3,100.0,100.0,96.8,0,0
2024,Justin Dedich,83018,LA,G,G,4,205,115,90,56.6,43.6,59.7,7,0,2,5,100.0,100.0,96.6,1,0
2024,Thayer Munford Jr.,59994,LV,T,T,11,201,123,76,45.9,46.6,45.3,10,5,3,2,99.0,98.4,93.6,0,0
2024,Ryan Van Demark,55113,BUF,T,T,9,199,96,103,53.3,51.8,51.4,5,0,1,4,100.0,100.0,97.3,0,0
2024,Kingsley Suamataia,146558,KC,T,T,10,198,131,67,37.9,30.5,46.2,14,3,6,5,100.0,100.0,93.0,3,0
2024,Chandler Zavala,144009,CAR,G,G,13,198,93,105,71.2,73.9,71.9,3,0,0,3,100.0,100.0,98.3,2,0
2024,Jake Kubas,91363,NYG,G,G,5,197,125,72,52.2,39.2,67.2,7,0,1,6,100.0,100.0,97.1,3,0
2024,Logan Bruss,60251,TEN,G,G,3,195,115,80,44.8,7.2,63.3,10,2,3,5,100.0,100.0,94.4,0,0
2024,David Andrews,9948,NE,C,C,4,193,105,88,58.7,60.0,60.1,5,1,0,4,100.0,100.0,97.0,2,2
2024,Aaron Stinnie,28653,NYG,G,G,4,193,127,66,47.9,56.4,50.5,7,0,2,5,100.0,100.0,96.9,2,0
2024,Leroy Watson,98723,TEN,T,T,4,191,100,91,35.1,37.8,50.0,9,1,1,7,100.0,100.0,94.6,8,1
2024,Matt Peart,46179,DEN,T,T,17,190,98,89,67.4,69.8,62.0,8,0,1,7,98.4,97.0,95.7,1,1
2024,Yosh Nijman,60822,CAR,T,T,4,187,126,61,57.9,59.5,52.0,11,2,2,7,100.0,100.0,94.6,1,0
2024,Jordan Morgan,98652,GB,G,G,6,186,104,82,59.2,61.5,56.2,7,0,3,4,100.0,100.0,96.3,1,0
2024,Joshua Ezeudu,77355,NYG,T,T,10,182,119,63,62.7,62.0,68.0,15,2,1,12,100.0,100.0,92.3,3,0
2024,Asim Richards,99674,DAL,T,T,8,181,108,73,58.7,69.5,44.5,6,1,1,4,100.0,100.0,96.5,1,0
2024,Alex Palczewski,59738,DEN,T,T,7,179,102,77,63.4,67.4,61.0,3,1,1,1,100.0,100.0,97.8,1,0
2024,Kendrick Green,56642,HOU,G,G,6,178,118,60,47.7,19.4,62.1,11,2,3,6,100.0,100.0,94.2,0,0
2024,Michael Dunn,39676,CLE,G,G,9,171,106,64,46.5,34.7,54.5,6,2,2,2,99.4,99.1,95.9,2,0
2024,Christian Haynes,77339,SEA,G,G,9,167,113,54,48.5,51.9,49.8,6,1,0,5,100.0,100.0,96.6,2,0
2024,Nick Zakelj,59693,SF,G,G,5,162,115,47,58.7,77.7,51.2,3,0,1,2,100.0,100.0,98.6,1,1
2024,Jackson Barton,46978,ARI,T,T,4,157,109,48,63.9,58.5,65.2,6,0,1,5,100.0,100.0,97.0,0,0
2024,Sidy Sow,59675,NE,G,G,10,155,102,53,29.8,17.2,44.9,9,1,2,6,100.0,100.0,94.7,1,0
2024,Ryan McCollum,41974,PIT,C,C,4,153,75,78,50.3,41.5,52.2,4,0,1,3,100.0,100.0,97.2,2,0
2024,Devin Cochran,41198,CIN,T,T,4,152,100,52,50.6,50.8,57.5,8,1,2,5,100.0,100.0,95.1,2,0
2024,Olisaemeka Udoh,28394,NO,G,G,9,149,82,67,54.4,32.1,69.3,5,1,2,2,100.0,100.0,96.1,3,0
2024,Kayode Awosika,44909,DET,G,G,5,145,65,80,51.3,59.4,52.5,6,0,1,5,100.0,100.0,95.2,3,1
2024,Christian Mahogany,98261,DET,G,G,5,144,81,63,91.5,78.7,91.1,4,1,1,2,100.0,100.0,96.8,1,0
2024,Nate Davis,46808,CHI,G,G,5,142,93,49,53.6,69.2,53.7,6,1,0,5,100.0,100.0,95.7,2,0
2024,Carter Warren,60023,NYJ,T,T,3,141,97,44,44.6,34.1,58.4,11,1,1,9,100.0,100.0,93.5,1,0
2024,Trent Brown,9677,CIN,T,T,3,139,98,41,65.2,64.2,68.4,5,1,0,4,100.0,100.0,96.7,1,0
2024,Danny Pinter,47339,IND,C,C,2,138,75,63,68.6,60.2,69.1,3,0,0,3,100.0,100.0,97.8,2,0
2024,Corey Levin,11972,TEN,C,C,3,133,76,57,55.5,64.5,55.8,5,1,2,2,100.0,100.0,95.8,1,0
2024,David Quessenberry,7957,MIN,T,T,5,133,84,49,55.2,50.7,56.2,10,1,2,7,100.0,100.0,92.9,0,0
2024,Caedan Wallace,98427,NE,T,T,6,129,64,65,44.1,52.5,57.4,5,1,1,3,100.0,100.0,94.6,7,4
2024,Storm Norton,12188,ATL,T,T,6,128,74,53,61.9,50.4,67.1,3,0,0,3,99.2,98.7,97.7,0,0
2024,Kiran Amegadjie,151121,CHI,T,T,5,126,67,59,40.3,39.4,54.6,8,1,0,7,100.0,100.0,92.6,5,2
2024,Sedrick Van Pran-Granger,124042,BUF,C,C,9,125,40,85,54.6,42.1,56.3,1,0,1,0,100.0,100.0,98.7,0,0
2024,Nick Leverett,27699,ARI,C,C,4,122,77,45,36.6,19.8,50.6,10,1,4,5,100.0,100.0,92.3,2,0
2024,Charlie Heck,36501,SF,T,T,7,117,72,45,41.2,47.8,40.8,8,1,0,7,100.0,100.0,93.3,1,0
2024,Cole Strange,22976,NE,C,C,2,117,75,42,48.6,79.0,40.4,1,0,0,1,100.0,100.0,99.3,2,0
2024,Spencer Burford,81920,SF,G,G,5,113,63,50,57.6,64.0,53.0,3,0,1,2,100.0,100.0,97.4,0,0
2024,Jack Driscoll,27064,PHI,G,G,8,110,48,62,72.3,70.0,69.7,3,1,1,1,100.0,100.0,95.8,0,0
2024,Sam Mustipher,13026,LAC,G,G,7,107,48,59,50.8,30.5,59.9,4,0,1,3,100.0,100.0,95.7,3,1
2024,Ryan Bates,28300,CHI,G,G,3,105,68,37,60.1,48.8,62.8,3,1,1,1,100.0,100.0,97.0,0,0
2024,Jake Hanson,28148,NYJ,G,G,3,103,62,41,69.9,26.3,83.5,5,3,1,1,100.0,100.0,93.0,0,0
2024,Isaiah Wynn,46048,MIA,G,G,3,103,70,33,49.0,32.5,60.9,5,1,0,4,100.0,100.0,95.4,1,0
2024,Zach Thomas,43641,HOU,T,T,10,101,57,44,58.1,57.7,55.6,4,2,0,2,100.0,100.0,94.5,0,0
2024,Blake Hance,46301,JAX,G,G,7,97,57,40,60.1,67.4,55.4,1,0,0,1,100.0,100.0,99.1,1,1
2024,Nick Gates,29476,PHI,C,C,4,96,47,49,52.6,67.7,49.0,0,0,0,0,100.0,100.0,100.0,1,0
2024,Robert Hainsey,59980,TB,C,C,6,94,45,49,77.5,81.0,73.9,0,0,0,0,100.0,100.0,100.0,0,0
2024,D.J. Humphries,9457,KC,T,T,2,92,69,23,44.8,30.5,66.1,11,3,3,5,100.0,100.0,89.1,2,1
2024,Nick Harris,46752,CLE,C,C,5,90,58,30,49.7,63.9,48.3,2,0,0,2,97.8,96.7,98.1,1,0
2024,Doug Kramer,41458,CHI,G,G,10,85,43,42,28.5,18.0,50.1,3,1,0,2,100.0,100.0,94.9,2,0
2024,Kyle Hinton,83163,ATL,G,G,7,83,41,42,58.5,32.4,69.6,4,0,3,1,100.0,100.0,94.7,1,0
2024,Lester Cotton,46085,NE,G,G,6,80,44,36,63.5,43.1,67.9,4,1,2,1,100.0,100.0,94.3,0,0
2024,Tylan Grable,109425,BUF,T,T,4,79,36,43,53.7,78.8,45.2,0,0,0,0,100.0,100.0,100.0,1,0
2024,Christian Jones,77463,ARI,T,T,2,74,46,28,53.8,77.2,49.6,0,0,0,0,100.0,100.0,100.0,2,2
2024,Darian Kinnard,51789,PHI,T,T,2,71,43,28,61.3,52.4,64.3,3,1,0,2,100.0,100.0,95.3,0,0
2024,Dylan McMahon,98044,LA,C,C,2,68,46,22,38.3,25.8,49.7,6,1,1,4,100.0,100.0,92.2,1,0
2024,Jackson Carman,52575,MIA,T,T,1,68,50,18,42.2,43.0,47.5,3,1,1,1,100.0,100.0,95.5,2,1
2024,Austen Pleasants,37066,SF,T,T,2,67,49,18,49.4,49.3,55.7,4,0,0,4,100.0,100.0,95.6,1,0
2024,Will Clapp,39386,BUF,G,G,1,67,35,32,50.4,32.9,55.1,2,0,0,2,100.0,100.0,97.1,0,0
2024,Ben Bartch,84236,SF,G,G,3,65,34,31,74.8,74.0,71.2,1,0,0,1,100.0,100.0,98.4,0,0
2024,Josh Jones,26634,BAL,T,T,8,64,12,52,49.8,73.5,52.2,0,0,0,0,100.0,100.0,100.0,1,0
2024,Cooper Hodges,81548,JAX,G,G,3,63,44,19,62.6,35.6,73.7,3,0,1,2,100.0,100.0,96.3,0,0
2024,Kadeem Telfort,59680,GB,G,G,5,62,33,29,48.9,44.8,57.9,3,0,1,2,100.0,100.0,94.8,1,0
2024,Tyrese Robinson,59998,NE,G,G,1,61,35,26,75.4,88.2,67.3,0,0,0,0,100.0,100.0,100.0,0,0
2024,Andrus Peat,9446,LV,G,G,8,57,38,19,32.3,30.8,34.3,3,1,1,1,100.0,100.0,94.1,0,0
2024,Jalen Sundell,91396,SEA,C,C,5,57,37,19,53.8,74.5,46.4,0,0,0,0,98.2,97.4,100.0,0,0
2024,Troy Fautanu,100521,PIT,T,T,1,55,29,26,64.4,69.3,59.3,2,0,1,1,100.0,100.0,95.7,0,0
2024,Tyre Phillips,59874,NYG,T,T,1,53,29,24,54.3,48.6,55.1,4,0,0,4,100.0,100.0,93.1,0,0
2024,Ben Cleveland,41696,BAL,G,G,14,52,18,34,56.9,45.6,58.4,2,0,0,2,100.0,100.0,94.1,0,0
2024,AJ Arcuri,44757,LA,T,T,1,51,33,18,25.9,1.9,55.8,7,0,2,5,100.0,100.0,88.7,2,1
2024,Kyle Hergel,87427,NO,G,G,1,45,35,10,43.7,30.0,62.5,2,0,1,1,100.0,100.0,96.9,1,0
2024,Bill Murray,48692,CHI,G,G,3,42,24,18,82.4,85.7,77.3,0,0,0,0,100.0,100.0,100.0,0,0
2024,Travis Glover,81658,GB,G,G,3,41,19,22,35.1,12.6,44.4,0,0,0,0,100.0,100.0,100.0,3,0
2024,Calvin Anderson,46247,PIT,T,T,4,40,30,10,68.9,66.2,68.5,2,1,0,1,100.0,100.0,95.0,0,0
2024,Foster Sarell,52272,LAC,T,T,4,40,20,20,53.0,59.2,49.0,0,0,0,0,100.0,100.0,100.0,0,0
2024,Jaelyn Duncan,81722,TEN,T,T,4,39,32,7,56.3,53.3,56.7,2,1,0,1,100.0,100.0,95.2,0,0
2024,Austin Deculus,59821,HOU,T,T,3,39,12,27,65.2,76.9,59.4,0,0,0,0,100.0,100.0,100.0,0,0
2024,Trevor Keegan,101544,PHI,G,G,1,35,18,17,66.4,61.6,65.3,1,1,0,0,100.0,100.0,94.4,0,0
2024,Michael Niese,108444,DET,C,C,4,34,12,22,42.4,63.5,40.7,0,0,0,0,100.0,100.0,100.0,1,0
2024,C.J. Hanson,102272,KC,G,G,1,31,24,7,48.6,1.6,73.4,4,1,0,3,100.0,100.0,89.1,0,0
2024,Hunter Nourzad,91674,KC,C,C,1,31,24,7,67.8,81.2,62.9,0,0,0,0,100.0,100.0,100.0,0,0
2024,George Fant,11282,SEA,T,T,2,30,16,14,61.3,44.7,68.2,3,2,0,1,100.0,100.0,82.1,0,0
2024,Isaiah Prince,47019,TEN,T,T,1,29,19,10,29.3,46.8,59.6,1,1,0,0,100.0,100.0,93.7,3,0
2024,Chris Paul,77579,WAS,T,T,2,29,19,10,67.7,44.2,72.4,1,0,0,1,100.0,100.0,97.1,0,0
2024,Matt Lee,98544,CIN,C,C,8,27,5,22,57.3,71.7,63.3,0,0,0,0,100.0,100.0,100.0,1,0
2024,Blake Freeland,102844,IND,T,T,2,23,10,13,59.7,54.3,60.4,1,0,0,1,100.0,100.0,95.0,0,0
2024,Jon Gaines II,81879,ARI,C,C,6,22,1,20,63.0,62.4,61.1,0,0,0,0,95.5,50.0,,0,0
2024,Andrew Rupcich,156082,TEN,G,G,2,16,12,4,47.7,17.0,59.8,1,0,1,0,100.0,100.0,95.8,0,0
2024,Matt Hennessy,41141,SF,C,C,3,16,2,13,61.7,70.7,60.4,0,0,0,0,93.8,66.7,100.0,0,0
2024,Andre Dillard,29250,GB,T,T,2,13,2,11,72.7,75.0,72.7,0,0,0,0,100.0,100.0,100.0,0,0
2024,Luke Fortner,42028,JAX,C,C,4,13,7,6,52.5,28.5,55.0,1,0,0,1,100.0,100.0,91.7,0,0
2024,Dakoda Shepley,66937,DAL,G,G,2,12,2,10,68.7,75.1,66.1,0,0,0,0,100.0,100.0,100.0,0,0
2024,Matt Waletzko,87430,DAL,G,G,3,12,1,11,53.3,69.6,53.4,0,0,0,0,100.0,100.0,100.0,0,0
2024,Brett Toth,46848,PHI,C,C,2,12,1,11,60.6,70.1,60.1,0,0,0,0,100.0,100.0,100.0,0,0
2024,Chukwuma Okorafor,46302,NE,T,T,1,12,6,6,44.4,0.0,69.9,3,0,1,2,100.0,100.0,75.0,0,0
2024,Xavier Newman,58525,NYJ,G,G,1,11,8,3,68.6,64.2,66.0,0,0,0,0,100.0,100.0,100.0,0,0
2024,Brenden Jaimes,59909,LAC,C,C,1,10,3,7,55.3,73.2,53.2,0,0,0,0,100.0,100.0,100.0,0,0
2024,Zack Bailey,46082,NYJ,T,T,1,9,5,4,51.3,76.4,62.7,0,0,0,0,100.0,100.0,100.0,1,1
2024,Elijah Klein,81912,TB,G,G,2,9,0,9,65.5,,64.1,0,0,0,0,100.0,,,0,0
2024,Frank Crum,75860,DEN,T,T,2,8,1,7,59.3,66.2,58.2,0,0,0,0,100.0,100.0,100.0,0,0
2024,Max Scharping,46961,PIT,G,G,1,7,4,3,74.3,77.0,69.0,0,0,0,0,100.0,100.0,100.0,0,0
2024,Nick Broeker,99084,HOU,G,G,1,6,1,5,46.3,12.5,50.8,1,0,0,1,100.0,100.0,50.0,0,0
2024,Lecitus Smith,61069,NE,G,G,2,5,0,5,58.1,,58.1,0,0,0,0,100.0,,,0,0
2024,Andrew Stueber,59856,CIN,G,G,2,5,1,4,71.8,65.2,69.7,0,0,0,0,100.0,100.0,100.0,0,0
2024,Richard Gouraige,81635,BUF,T,T,1,3,0,3,60.0,,58.7,0,0,0,0,100.0,,,0,0
2024,Ethan Driskell,98530,KC,T,T,1,4,0,3,58.2,,59.7,0,0,0,0,75.0,0.0,,0,0
2024,Jamarco Jones,46226,DET,T,T,2,4,3,0,64.0,80.7,,0,0,0,0,75.0,75.0,100.0,0,0
2024,Royce Newman,41746,TB,T,T,1,3,0,3,60.0,,59.7,0,0,0,0,100.0,,,0,0
2024,Calvin Throckmorton,28238,DEN,G,G,2,3,1,2,42.3,62.1,43.5,0,0,0,0,100.0,100.0,100.0,0,0
2024,Jaxson Kirkland,60215,CIN,T,T,1,3,0,3,49.3,,50.3,0,0,0,0,100.0,,,0,0
2024,Sebastian Gutierrez,156152,SF,T,T,1,3,1,2,58.5,72.6,55.9,0,0,0,0,100.0,100.0,100.0,0,0
2024,Jordan McFadden,77578,LAC,G,G,1,1,0,1,60.0,,60.0,0,0,0,0,100.0,,,0,0
2024,Elijah Wilkinson,46238,ATL,T,T,1,1,0,1,60.0,,60.0,0,0,0,0,100.0,,,0,0
2024,Jarrett Kingston,81933,CAR,G,G,1,1,1,0,60.0,73.0,,0,0,0,0,100.0,100.0,100.0,0,0
2024,Wes Schweitzer,10829,NYJ,G,G,1,1,0,1,60.0,,52.9,0,0,0,0,100.0,,,0,0
2024,Chris Glaser,62780,CHI,C,C,1,1,1,0,60.0,64.2,,0,0,0,0,100.0,100.0,100.0,0,0
