game_id,play_id,season,week,posteam,defteam,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,down,ydstogo,yardline_100,qtr,score_differential,shotgun,no_huddle,qb_hit,pass_location,epa,epa_capped,air_epa,yac_epa,complete,air_yards_clean,yards_after_catch_clean,cp,cpoe,success,pass_touchdown,interception
2023_02_SEA_DET,629.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,2.0,9.0,42.0,1.0,-7.0,1.0,0.0,0.0,right,1.964423,1.964423,1.7040529,0.26037002,1,17.0,3.0,0.61429715,38.570286,1.0,0.0,0.0
2023_02_SEA_DET,665.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,1.0,10.0,22.0,1.0,-7.0,1.0,0.0,0.0,right,2.074778,2.074778,1.2159592,0.85881877,1,20.0,2.0,0.3547298,64.52702,1.0,1.0,0.0
2023_02_SEA_DET,736.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038543,J.Smith-Njigba,1.0,10.0,77.0,1.0,0.0,0.0,0.0,0.0,right,0.08300151,0.08300151,-1.0680077,1.1510092,1,-3.0,8.0,0.8983832,10.16168,1.0,0.0,0.0
2023_02_SEA_DET,810.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,2.0,10.0,63.0,1.0,0.0,1.0,0.0,0.0,left,-0.8873668,-0.8873668,-1.4130069,0.52564013,0,-3.0,0.0,0.8962579,-89.625786,0.0,0.0,0.0
2023_02_SEA_DET,833.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038543,J.Smith-Njigba,3.0,10.0,63.0,1.0,0.0,1.0,0.0,0.0,left,-1.3448057,-1.3448057,-1.6385145,0.29370877,1,-3.0,3.0,0.88616914,11.383086,0.0,0.0,0.0
2023_02_SEA_DET,913.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039065,S.LaPorta,2.0,5.0,83.0,1.0,0.0,0.0,0.0,0.0,middle,1.2261285,1.2261285,-0.56536394,1.7914923,1,2.0,12.0,0.83074623,16.925377,1.0,0.0,0.0
2023_02_SEA_DET,980.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0038627,A.Green,2.0,9.0,68.0,2.0,0.0,1.0,0.0,0.0,left,-0.6347235,-0.6347235,-0.76007134,0.12534788,1,1.0,1.0,0.84792334,15.207666,0.0,0.0,0.0
2023_02_SEA_DET,1008.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,3.0,7.0,66.0,2.0,0.0,1.0,0.0,0.0,middle,1.662563,1.662563,-1.1775767,2.8401396,1,4.0,3.0,0.7805907,21.94093,1.0,0.0,0.0
2023_02_SEA_DET,1062.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,2.0,13.0,62.0,2.0,0.0,1.0,0.0,0.0,left,0.40711397,0.40711397,0.40711397,0.0,1,9.0,0.0,0.73305845,26.694155,1.0,0.0,0.0
2023_02_SEA_DET,1131.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,2.0,6.0,33.0,2.0,0.0,0.0,0.0,0.0,left,0.23746368,0.23746368,-1.2524693,1.489933,1,-4.0,9.0,0.8814096,11.859041,1.0,0.0,0.0
2023_02_SEA_DET,1183.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039065,S.LaPorta,4.0,4.0,31.0,2.0,0.0,1.0,0.0,0.0,middle,-3.219968,-3.219968,2.6490452,-5.8690133,0,5.0,0.0,0.73757184,-73.75719,0.0,0.0,0.0
2023_02_SEA_DET,1206.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,1.0,10.0,69.0,2.0,0.0,0.0,0.0,0.0,left,0.71167535,0.71167535,0.09558892,0.6160864,1,5.0,6.0,0.79668796,20.331203,1.0,0.0,0.0
2023_02_SEA_DET,1238.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035644,N.Fant,1.0,10.0,58.0,2.0,0.0,0.0,0.0,0.0,left,2.0041912,2.0041912,1.4746547,0.5295364,1,23.0,8.0,0.47615805,52.384193,1.0,0.0,0.0
2023_02_SEA_DET,1263.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,1.0,10.0,27.0,2.0,0.0,0.0,0.0,0.0,right,-0.43342757,-0.43342757,2.7819276,-3.2153552,0,27.0,0.0,0.31431192,-31.431192,0.0,0.0,0.0
2023_02_SEA_DET,1320.0,2023,2,SEA,DET,00-0030565,G.Smith,,,3.0,10.0,27.0,2.0,0.0,1.0,0.0,0.0,right,-1.2690382,-1.2690382,1.8148448,-3.083883,0,12.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,1393.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,2.0,5.0,60.0,2.0,0.0,1.0,0.0,0.0,right,0.7883979,0.7883979,0.7883979,0.0,1,8.0,0.0,0.7376398,26.236021,1.0,0.0,0.0
2023_02_SEA_DET,1496.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0032464,K.Raymond,1.0,10.0,36.0,2.0,0.0,1.0,0.0,0.0,right,3.3880668,3.3880668,2.3704398,1.0176269,1,35.0,1.0,0.34232637,65.767365,1.0,1.0,0.0
2023_02_SEA_DET,1586.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,2.0,10.0,75.0,2.0,-7.0,1.0,0.0,0.0,left,0.7857902,0.7857902,0.7857902,0.0,1,9.0,0.0,0.72414523,27.585476,1.0,0.0,0.0
2023_02_SEA_DET,1611.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038543,J.Smith-Njigba,3.0,1.0,66.0,2.0,-7.0,1.0,0.0,0.0,right,1.2347041,1.2347041,0.8455825,0.38912162,1,11.0,5.0,0.63958436,36.041565,1.0,0.0,0.0
2023_02_SEA_DET,1663.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038752,J.Bobo,2.0,9.0,49.0,2.0,-7.0,1.0,1.0,0.0,left,-0.09959659,-0.09959659,-0.09959659,0.0,1,3.0,0.0,0.80628264,19.371737,0.0,0.0,0.0
2023_02_SEA_DET,1771.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,2.0,5.0,89.0,2.0,7.0,1.0,0.0,0.0,middle,-0.27203622,-0.27203622,0.41922688,-0.69126314,0,7.0,0.0,0.77772003,-77.772,0.0,0.0,0.0
2023_02_SEA_DET,1794.0,2023,2,DET,SEA,00-0033106,J.Goff,,,3.0,5.0,89.0,2.0,7.0,1.0,0.0,0.0,left,-0.81172323,-0.81172323,0.5581716,-1.3698949,0,8.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,1865.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0039165,Z.Charbonnet,1.0,10.0,64.0,2.0,-7.0,1.0,0.0,0.0,left,0.09928259,0.09928259,-0.17753926,0.27682185,1,2.0,3.0,0.83091646,16.908354,1.0,0.0,0.0
2023_02_SEA_DET,1890.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,2.0,5.0,59.0,2.0,-7.0,1.0,0.0,0.0,right,0.18950169,0.18950169,0.18950169,0.0,1,7.0,0.0,0.74058443,25.941557,1.0,0.0,0.0
2023_02_SEA_DET,1961.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035644,N.Fant,1.0,10.0,52.0,2.0,-7.0,1.0,1.0,0.0,right,-0.23047453,-0.23047453,-0.23047453,0.0,1,4.0,0.0,0.80482525,19.517475,0.0,0.0,0.0
2023_02_SEA_DET,1986.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,2.0,6.0,48.0,2.0,-7.0,1.0,0.0,0.0,right,0.21080415,0.21080415,0.31075054,-0.09994639,1,9.0,1.0,0.69708896,30.291103,1.0,0.0,0.0
2023_02_SEA_DET,2062.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,1.0,10.0,54.0,2.0,7.0,1.0,0.0,0.0,left,-0.2198222,-0.2198222,-0.2198222,0.0,1,34.0,5.0,0.3720277,62.79723,0.0,0.0,0.0
2023_02_SEA_DET,2182.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0036244,C.Parkinson,1.0,10.0,23.0,3.0,-7.0,1.0,0.0,0.0,right,1.4603173,1.4603173,0.72165227,0.7386649,1,15.0,5.0,0.50665396,49.334602,1.0,0.0,0.0
2023_02_SEA_DET,2268.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,1.0,10.0,75.0,3.0,0.0,1.0,0.0,0.0,left,1.5036936,1.5036936,1.3797269,0.12396679,1,24.0,3.0,0.49914864,50.085136,1.0,0.0,0.0
2023_02_SEA_DET,2397.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,2.0,19.0,27.0,3.0,0.0,1.0,0.0,0.0,right,0.94464874,0.94464874,-0.040658277,0.985307,1,7.0,7.0,0.7615618,23.843819,1.0,0.0,0.0
2023_02_SEA_DET,2447.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,4.0,3.0,11.0,3.0,0.0,1.0,0.0,0.0,middle,2.893402,2.893402,-3.9941788,6.887581,1,-4.0,9.0,0.8332554,16.67446,1.0,0.0,0.0
2023_02_SEA_DET,2498.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039065,S.LaPorta,2.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,right,-0.4429882,-0.4429882,-0.81724,0.37425184,1,1.0,2.0,0.78283066,21.716934,0.0,0.0,0.0
2023_02_SEA_DET,2591.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035640,D.Metcalf,1.0,10.0,68.0,3.0,-7.0,0.0,0.0,0.0,left,0.0032355115,0.0032355115,-0.124607466,0.12784298,1,4.0,1.0,0.80857044,19.142956,1.0,0.0,0.0
2023_02_SEA_DET,2638.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,3.0,2.0,60.0,3.0,-7.0,1.0,0.0,0.0,left,-1.3637491,-1.3637491,-1.3637491,0.0,1,1.0,0.0,0.80235654,19.764345,0.0,0.0,0.0
2023_02_SEA_DET,2685.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035640,D.Metcalf,1.0,10.0,56.0,3.0,-7.0,0.0,0.0,0.0,middle,1.1013396,1.1013396,0.9488018,0.15253772,1,14.0,1.0,0.73650235,26.349766,1.0,0.0,0.0
2023_02_SEA_DET,2754.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0034159,W.Dissly,1.0,10.0,23.0,3.0,-7.0,0.0,0.0,0.0,left,1.007505,1.007505,-0.22849908,1.2360041,1,4.0,12.0,0.7905042,20.949577,1.0,0.0,0.0
2023_02_SEA_DET,2845.0,2023,2,SEA,DET,00-0030565,G.Smith,,,2.0,7.0,7.0,3.0,-7.0,1.0,0.0,0.0,left,-0.8730645,-0.8730645,1.9496948,-2.8227592,0,7.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,2872.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038543,J.Smith-Njigba,3.0,7.0,7.0,3.0,-7.0,1.0,0.0,0.0,right,-1.2153419,-1.2153419,-0.97884613,-0.23649576,0,5.0,0.0,0.62205875,-62.205875,0.0,0.0,0.0
2023_02_SEA_DET,2960.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0035685,D.Montgomery,2.0,5.0,70.0,3.0,4.0,1.0,1.0,0.0,left,0.7480147,0.7480147,0.5452175,0.20279717,1,5.0,2.0,0.7681878,23.181217,1.0,0.0,0.0
2023_02_SEA_DET,3017.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,2.0,8.0,61.0,3.0,4.0,1.0,0.0,0.0,left,0.12155611,0.12155611,-0.4697734,0.5913295,1,3.0,3.0,0.8121378,18.786222,1.0,0.0,0.0
2023_02_SEA_DET,3069.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,4.0,2.0,55.0,3.0,4.0,0.0,0.0,1.0,left,-3.082343,-3.082343,4.1395755,-7.2219186,0,25.0,0.0,0.31118724,-31.118723,0.0,0.0,0.0
2023_02_SEA_DET,3135.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0039165,Z.Charbonnet,1.0,15.0,50.0,3.0,-4.0,0.0,0.0,0.0,left,0.5094188,0.5094188,-0.5476615,1.0570803,1,1.0,8.0,0.8462176,15.3782425,1.0,0.0,0.0
2023_02_SEA_DET,3185.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0034159,W.Dissly,2.0,6.0,41.0,4.0,-4.0,0.0,0.0,0.0,right,1.323761,1.323761,-0.897916,2.221677,1,0.0,13.0,0.72776943,27.223057,1.0,0.0,0.0
2023_02_SEA_DET,3215.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038543,J.Smith-Njigba,1.0,10.0,28.0,4.0,-4.0,1.0,0.0,0.0,right,0.24352884,0.24352884,-0.9680503,1.2115792,1,-2.0,8.0,0.88041145,11.958856,1.0,0.0,0.0
2023_02_SEA_DET,3361.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,3.0,10.0,17.0,4.0,-4.0,1.0,0.0,0.0,right,2.1296937,2.1296937,1.788244,0.3414498,1,10.0,2.0,0.4170372,58.29628,1.0,0.0,0.0
2023_02_SEA_DET,3420.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,2.0,3.0,3.0,4.0,-4.0,0.0,0.0,0.0,left,1.2936532,1.2936532,1.2936532,0.0,1,3.0,0.0,0.49263832,50.736168,1.0,1.0,0.0
2023_02_SEA_DET,3506.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,2.0,10.0,75.0,4.0,-3.0,1.0,0.0,0.0,left,0.005900797,0.005900797,-0.3627262,0.368627,1,4.0,3.0,0.8161722,18.382782,1.0,0.0,0.0
2023_02_SEA_DET,3544.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,3.0,3.0,68.0,4.0,-3.0,1.0,0.0,0.0,left,1.2560049,1.2560049,1.0903305,0.16567437,1,4.0,4.0,0.7404493,25.955069,1.0,0.0,0.0
2023_02_SEA_DET,3569.0,2023,2,DET,SEA,00-0033106,J.Goff,,,1.0,10.0,60.0,4.0,-3.0,0.0,0.0,1.0,,-1.179443,-1.179443,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,3589.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,2.0,15.0,65.0,4.0,-3.0,1.0,0.0,1.0,left,-8.1826515,-8.1826515,-0.027917795,-8.154734,0,5.0,0.0,0.5781785,-57.817852,0.0,0.0,1.0
2023_02_SEA_DET,3690.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0032464,K.Raymond,1.0,10.0,50.0,4.0,-10.0,1.0,0.0,0.0,left,-0.4692972,-0.4692972,1.2159202,-1.6852175,0,22.0,0.0,0.52449113,-52.449112,0.0,0.0,0.0
2023_02_SEA_DET,3713.0,2023,2,DET,SEA,00-0033106,J.Goff,,,2.0,10.0,50.0,4.0,-10.0,1.0,0.0,1.0,,-1.2664654,-1.2664654,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,3733.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039065,S.LaPorta,3.0,12.0,52.0,4.0,-10.0,1.0,0.0,0.0,middle,2.2811835,2.2811835,-0.68715465,2.9683383,1,7.0,5.0,0.7674408,23.25592,1.0,0.0,0.0
2023_02_SEA_DET,3758.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0035567,C.Reynolds,1.0,10.0,40.0,4.0,-10.0,1.0,0.0,0.0,right,-0.96713334,-0.96713334,-0.96713334,0.0,1,-2.0,0.0,0.88526404,11.473597,0.0,0.0,0.0
2023_02_SEA_DET,3827.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039065,S.LaPorta,1.0,10.0,29.0,4.0,-10.0,1.0,0.0,0.0,right,1.6113714,1.6113714,0.39724827,1.2141231,1,7.0,16.0,0.7466086,25.339138,1.0,0.0,0.0
2023_02_SEA_DET,3874.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,2.0,4.0,4.0,4.0,-10.0,1.0,0.0,0.0,middle,1.4562492,1.4562492,1.4562492,0.0,1,4.0,0.0,0.54385406,45.614594,1.0,1.0,0.0
2023_02_SEA_DET,3960.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0036244,C.Parkinson,2.0,8.0,70.0,4.0,3.0,0.0,0.0,0.0,right,-0.5801657,-0.5801657,-1.2730559,0.69289017,0,-6.0,0.0,0.892671,-89.2671,0.0,0.0,0.0
2023_02_SEA_DET,4019.0,2023,2,SEA,DET,00-0030565,G.Smith,,,3.0,18.0,80.0,4.0,3.0,1.0,0.0,1.0,,-1.7631284,-1.7631284,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2023_02_SEA_DET,4077.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0033943,J.Reynolds,1.0,10.0,50.0,4.0,-3.0,1.0,0.0,1.0,middle,0.60704684,0.60704684,0.60704684,0.0,1,12.0,0.0,0.6088596,39.11404,1.0,0.0,0.0
2023_02_SEA_DET,4124.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,1.0,10.0,27.0,4.0,-3.0,1.0,0.0,0.0,middle,0.033988487,0.033988487,-0.03908446,0.07307295,1,3.0,1.0,0.8308954,16.910458,1.0,0.0,0.0
2023_02_SEA_DET,4149.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0036963,A.St. Brown,2.0,6.0,23.0,4.0,-3.0,1.0,0.0,1.0,middle,-0.24661328,-0.24661328,0.37411737,-0.62073064,0,6.0,0.0,0.5797654,-57.97654,0.0,0.0,0.0
2023_02_SEA_DET,4179.0,2023,2,DET,SEA,00-0033106,J.Goff,00-0039139,J.Gibbs,3.0,6.0,23.0,4.0,-3.0,1.0,0.0,0.0,right,-0.6331321,-0.6331321,-0.6331321,0.0,1,3.0,0.0,0.7548221,24.517792,0.0,0.0,0.0
2023_02_SEA_DET,4278.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035644,N.Fant,1.0,10.0,75.0,5.0,0.0,0.0,0.0,0.0,middle,0.8883332,0.8883332,0.64361626,0.24471691,1,12.0,5.0,0.75640154,24.359846,1.0,0.0,0.0
2023_02_SEA_DET,4303.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0038134,K.Walker,1.0,10.0,58.0,5.0,0.0,0.0,0.0,0.0,left,-0.5203304,-0.5203304,-1.5023476,0.98201716,0,-10.0,0.0,0.68480027,-68.48003,0.0,0.0,0.0
2023_02_SEA_DET,4326.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035644,N.Fant,2.0,10.0,58.0,5.0,0.0,1.0,0.0,0.0,right,-0.40487513,-0.40487513,-0.40487513,0.0,1,4.0,0.0,0.80520904,19.479095,0.0,0.0,0.0
2023_02_SEA_DET,4351.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035640,D.Metcalf,3.0,6.0,54.0,5.0,0.0,1.0,0.0,0.0,middle,2.191792,2.191792,2.191792,0.0,1,16.0,0.0,0.6587167,34.128334,1.0,0.0,0.0
2023_02_SEA_DET,4401.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0036244,C.Parkinson,2.0,7.0,35.0,5.0,0.0,1.0,0.0,0.0,left,1.7406645,1.7406645,1.0253633,0.71530116,1,10.0,11.0,0.65152293,34.847706,1.0,0.0,0.0
2023_02_SEA_DET,4448.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0035640,D.Metcalf,2.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,left,0.1480054,0.1480054,0.1480054,0.0,1,5.0,0.0,0.71036226,28.963774,1.0,0.0,0.0
2023_02_SEA_DET,4478.0,2023,2,SEA,DET,00-0030565,G.Smith,00-0032211,T.Lockett,3.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,right,2.1330514,2.1330514,0.9048352,1.228216,1,3.0,3.0,0.56472003,43.527996,1.0,1.0,0.0
2023_02_SF_LA,77.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0033288,G.Kittle,2.0,3.0,68.0,1.0,0.0,1.0,0.0,0.0,left,0.38478222,0.38478222,0.38478222,0.0,1,6.0,0.0,0.76857746,23.142254,1.0,0.0,0.0
2023_02_SF_LA,102.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0033280,C.McCaffrey,1.0,10.0,62.0,1.0,0.0,1.0,0.0,0.0,right,0.94414616,0.94414616,0.94414616,0.0,1,9.0,0.0,0.72426826,27.573174,1.0,0.0,0.0
2023_02_SF_LA,171.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0036261,B.Aiyuk,2.0,9.0,50.0,1.0,0.0,1.0,0.0,0.0,left,1.3495238,1.3495238,1.2480603,0.10146348,1,9.0,3.0,0.67772174,32.227825,1.0,0.0,0.0
2023_02_SF_LA,218.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0035719,D.Samuel,2.0,8.0,36.0,1.0,0.0,1.0,0.0,0.0,right,-0.8170494,-0.8170494,-1.0850536,0.26800424,1,-2.0,3.0,0.8759225,12.40775,0.0,0.0,0.0
2023_02_SF_LA,243.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0036261,B.Aiyuk,3.0,7.0,35.0,1.0,0.0,1.0,0.0,1.0,left,2.3532915,2.3532915,2.3532915,0.0,1,13.0,0.0,0.41389355,58.610645,1.0,0.0,0.0
2023_02_SF_LA,278.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0035719,D.Samuel,1.0,10.0,22.0,1.0,0.0,1.0,0.0,0.0,right,0.58046657,0.58046657,-1.1821451,1.7626117,1,-4.0,12.0,0.88507426,11.492575,1.0,0.0,0.0
2023_02_SF_LA,386.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,2.0,7.0,72.0,1.0,-7.0,1.0,0.0,0.0,left,0.609676,0.609676,0.20929709,0.4003789,1,5.0,1.0,0.7899152,21.00848,1.0,0.0,0.0
2023_02_SF_LA,438.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0036849,T.Atwell,1.0,10.0,64.0,1.0,-7.0,1.0,0.0,0.0,right,0.5879736,0.5879736,0.64267373,-0.05470018,1,9.0,2.0,0.7399651,26.003492,1.0,0.0,0.0
2023_02_SF_LA,468.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0036849,T.Atwell,1.0,10.0,53.0,1.0,-7.0,1.0,0.0,0.0,middle,0.7582546,0.7582546,0.7582546,0.0,1,15.0,0.0,0.7396908,26.030922,1.0,0.0,0.0
2023_02_SF_LA,493.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,1.0,10.0,38.0,1.0,-7.0,0.0,0.0,0.0,left,-0.08943615,-0.08943615,-0.5636809,0.47424474,1,0.0,5.0,0.7547255,24.527449,0.0,0.0,0.0
2023_02_SF_LA,583.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0037840,K.Williams,1.0,20.0,37.0,1.0,-7.0,1.0,0.0,0.0,right,-0.6751642,-0.6751642,-0.552237,-0.12292728,0,3.0,0.0,0.81642145,-81.64214,0.0,0.0,0.0
2023_02_SF_LA,628.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,3.0,13.0,30.0,1.0,-7.0,1.0,0.0,0.0,left,-0.6250516,-0.6250516,-1.0065701,0.3815185,1,-1.0,6.0,0.88830227,11.169773,0.0,0.0,0.0
2023_02_SF_LA,718.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0035719,D.Samuel,2.0,7.0,72.0,1.0,4.0,1.0,0.0,0.0,middle,1.1021339,1.1021339,0.8950493,0.20708457,1,7.0,1.0,0.7550999,24.490011,1.0,0.0,0.0
2023_02_SF_LA,841.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0036261,B.Aiyuk,3.0,6.0,9.0,2.0,4.0,1.0,0.0,0.0,right,-1.1785116,-1.1785116,-1.1519103,-0.026601326,0,3.0,0.0,0.70405215,-70.40521,0.0,0.0,0.0
2023_02_SF_LA,975.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,1.0,10.0,60.0,2.0,-7.0,1.0,0.0,0.0,middle,-0.55768794,-0.55768794,0.34361818,-0.90130615,0,7.0,0.0,0.7999553,-79.99553,0.0,0.0,0.0
2023_02_SF_LA,998.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0033110,T.Higbee,2.0,10.0,60.0,2.0,-7.0,1.0,0.0,0.0,right,-0.09409458,-0.09409458,-0.33243582,0.23834123,1,5.0,1.0,0.80231994,19.768005,0.0,0.0,0.0
2023_02_SF_LA,1028.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,3.0,4.0,54.0,2.0,-7.0,1.0,0.0,0.0,left,2.0764122,2.0764122,-1.3880206,3.464433,1,2.0,18.0,0.77718025,22.281975,1.0,0.0,0.0
2023_02_SF_LA,1058.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0037840,K.Williams,1.0,10.0,34.0,2.0,-7.0,1.0,0.0,0.0,right,0.7689867,0.7689867,-0.36141956,1.1304063,1,1.0,9.0,0.83780694,16.219307,1.0,0.0,0.0
2023_02_SF_LA,1083.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,1.0,10.0,24.0,2.0,-7.0,1.0,0.0,0.0,middle,0.7690186,0.7690186,-0.23114356,1.0001621,1,4.0,5.0,0.82605124,17.394876,1.0,0.0,0.0
2023_02_SF_LA,1163.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0037840,K.Williams,1.0,6.0,6.0,2.0,-7.0,1.0,0.0,0.0,right,1.3422956,1.3422956,-1.4940162,2.8363118,1,-7.0,13.0,0.817378,18.262201,1.0,1.0,0.0
2023_02_SF_LA,1228.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0033288,G.Kittle,1.0,10.0,75.0,2.0,0.0,1.0,0.0,0.0,middle,0.6004978,0.6004978,0.24455851,0.3559393,1,7.0,5.0,0.79519695,20.480305,1.0,0.0,0.0
2023_02_SF_LA,1302.0,2023,2,SF,LA,00-0037834,B.Purdy,00-0036261,B.Aiyuk,2.0,9.0,45.0,2.0,0.0,1.0,0.0,0.0,right,-0.7301035,-0.7301035,2.5271897,-3.2572932,0,33.0,0.0,0.32481998,-32.482,0.0,0.0,0.0
2023_02_SF_LA,1325.0,2023,2,SF,LA,00-0037834,B.Purdy,,,3.0,9.0,45.0,2.0,0.0,1.0,0.0,1.0,,-1.8241144,-1.8241144,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2023_02_SF_LA,1403.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0039075,P.Nacua,2.0,5.0,83.0,2.0,0.0,1.0,0.0,0.0,right,0.7363874,0.7363874,0.6578008,0.07858658,1,5.0,3.0,0.75862503,24.137497,1.0,0.0,0.0
2023_02_SF_LA,1428.0,2023,2,LA,SF,00-0026498,M.Stafford,,,1.0,10.0,75.0,2.0,0.0,1.0,0.0,1.0,left,-0.5378223,-0.5378223,0.7930107,-1.330833,0,11.0,0.0,,,0.0,0.0,0.0
2023_02_SF_LA,1462.0,2023,2,LA,SF,00-0026498,M.Stafford,00-0036849,T.Atwell,2.0,10.0,75.0,2.0,0.0,1.0,0.0,0.0,left,1.2443966,1.2443966,1.1305933,0.113803305,1,10.0,1.0,0.6620846,33.791542,1.0,0.0,0.0
