game_id,play_id,season,week,posteam,defteam,rusher_player_id,rusher_player_name,down,ydstogo,yardline_100,qtr,score_differential,shotgun,no_huddle,run_location,run_gap,epa,epa_capped,rushing_yards,success,rush_touchdown,fumble_lost
2023_13_CLE_LA,3517.0,2023,13,CLE,LA,00-0033923,K.Hunt,3.0,4.0,69.0,4.0,-7.0,1.0,0.0,middle,,1.343261,1.343261,5.0,1.0,0.0,0.0
2023_13_CLE_LA,3592.0,2023,13,CLE,LA,00-0033923,K.Hunt,3.0,2.0,56.0,4.0,-7.0,0.0,0.0,right,guard,1.1885687,1.1885687,6.0,1.0,0.0,0.0
2023_13_CLE_LA,3646.0,2023,13,CLE,LA,00-0038098,P.Strong,2.0,3.0,43.0,4.0,-7.0,0.0,0.0,left,tackle,0.7004311,0.7004311,7.0,1.0,0.0,0.0
2023_13_CLE_LA,3720.0,2023,13,CLE,LA,00-0033923,K.Hunt,3.0,1.0,27.0,4.0,-7.0,0.0,0.0,right,guard,0.7942777,0.7942777,6.0,1.0,0.0,0.0
2023_13_CLE_LA,3746.0,2023,13,CLE,LA,00-0038098,P.Strong,1.0,10.0,21.0,4.0,-7.0,0.0,0.0,right,tackle,0.7712029,0.7712029,13.0,1.0,0.0,0.0
2023_13_CLE_LA,3867.0,2023,13,LA,CLE,00-0037840,K.Williams,1.0,17.0,82.0,4.0,1.0,0.0,0.0,right,end,-0.7069774,-0.7069774,-2.0,0.0,0.0,0.0
2023_13_CLE_LA,4008.0,2023,13,LA,CLE,00-0037840,K.Williams,1.0,10.0,24.0,4.0,1.0,0.0,0.0,left,tackle,-0.27572125,-0.27572125,3.0,0.0,0.0,0.0
2023_13_CLE_LA,4060.0,2023,13,LA,CLE,00-0037840,K.Williams,1.0,8.0,8.0,4.0,1.0,0.0,0.0,middle,,-0.03893833,-0.03893833,3.0,0.0,0.0,0.0
2023_13_CLE_LA,4082.0,2023,13,LA,CLE,00-0037840,K.Williams,2.0,5.0,5.0,4.0,1.0,0.0,0.0,left,end,-0.5793488,-0.5793488,2.0,0.0,0.0,0.0
2023_13_CLE_LA,4161.0,2023,13,CLE,LA,00-0037267,J.Ford,1.0,10.0,75.0,4.0,-8.0,1.0,0.0,middle,,0.3657992,0.3657992,7.0,1.0,0.0,0.0
2023_13_CLE_LA,4183.0,2023,13,CLE,LA,00-0037267,J.Ford,2.0,3.0,68.0,4.0,-8.0,0.0,1.0,right,tackle,-0.16370583,-0.16370583,2.0,0.0,0.0,0.0
2023_13_CLE_LA,4361.0,2023,13,LA,CLE,00-0037840,K.Williams,1.0,10.0,15.0,4.0,8.0,0.0,0.0,right,guard,0.29603744,0.29603744,7.0,1.0,0.0,0.0
2023_13_CLE_LA,4383.0,2023,13,LA,CLE,00-0037840,K.Williams,2.0,3.0,8.0,4.0,8.0,0.0,0.0,left,guard,0.49048984,0.49048984,5.0,1.0,0.0,0.0
2023_13_CLE_LA,4412.0,2023,13,LA,CLE,00-0037840,K.Williams,1.0,3.0,3.0,4.0,8.0,0.0,0.0,right,tackle,-0.011089748,-0.011089748,2.0,0.0,0.0,0.0
2023_13_CLE_LA,4469.0,2023,13,LA,CLE,00-0037840,K.Williams,2.0,1.0,1.0,4.0,8.0,0.0,0.0,middle,,1.4648299,1.4648299,1.0,1.0,1.0,0.0
2023_13_DEN_HOU,56.0,2023,13,HOU,DEN,00-0035250,D.Singletary,1.0,10.0,75.0,1.0,0.0,1.0,0.0,left,guard,-0.5636614,-0.5636614,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,78.0,2023,13,HOU,DEN,00-0035250,D.Singletary,2.0,9.0,74.0,1.0,0.0,0.0,0.0,left,tackle,-0.28986743,-0.28986743,4.0,0.0,0.0,0.0
2023_13_DEN_HOU,100.0,2023,13,HOU,DEN,00-0039163,C.Stroud,3.0,5.0,70.0,1.0,0.0,1.0,0.0,right,guard,-0.708527,-0.708527,4.0,0.0,0.0,0.0
2023_13_DEN_HOU,192.0,2023,13,DEN,HOU,00-0029263,R.Wilson,3.0,10.0,82.0,1.0,0.0,1.0,0.0,middle,,-0.68656284,-0.68656284,7.0,0.0,0.0,0.0
2023_13_DEN_HOU,323.0,2023,13,HOU,DEN,00-0035250,D.Singletary,2.0,1.0,11.0,1.0,0.0,1.0,0.0,right,guard,-0.4784265,-0.4784265,0.0,0.0,0.0,0.0
2023_13_DEN_HOU,411.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,10.0,75.0,1.0,-3.0,0.0,0.0,left,guard,0.0137573695,0.0137573695,5.0,1.0,0.0,0.0
2023_13_DEN_HOU,433.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,5.0,70.0,1.0,-3.0,1.0,1.0,left,guard,-0.43450442,-0.43450442,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,527.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,26.0,1.0,3.0,0.0,0.0,right,guard,-0.29826382,-0.29826382,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,584.0,2023,13,HOU,DEN,00-0033854,D.Ogunbowale,3.0,2.0,18.0,1.0,3.0,1.0,0.0,right,tackle,-0.77669287,-0.77669287,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,606.0,2023,13,HOU,DEN,00-0039163,C.Stroud,4.0,1.0,17.0,1.0,3.0,0.0,1.0,middle,,1.4369007,1.4369007,2.0,1.0,0.0,0.0
2023_13_DEN_HOU,628.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,15.0,1.0,3.0,0.0,0.0,left,end,0.048269723,0.048269723,6.0,1.0,0.0,0.0
2023_13_DEN_HOU,650.0,2023,13,HOU,DEN,00-0037258,D.Pierce,2.0,4.0,9.0,1.0,3.0,0.0,0.0,left,tackle,-0.24658991,-0.24658991,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,742.0,2023,13,HOU,DEN,00-0037258,D.Pierce,2.0,3.0,3.0,1.0,3.0,0.0,0.0,middle,,1.1166394,1.1166394,3.0,1.0,1.0,0.0
2023_13_DEN_HOU,833.0,2023,13,DEN,HOU,00-0038976,M.Mims,1.0,10.0,63.0,1.0,-10.0,0.0,0.0,right,end,0.5666529,0.5666529,8.0,1.0,0.0,0.0
2023_13_DEN_HOU,855.0,2023,13,DEN,HOU,00-0038794,J.McLaughlin,2.0,2.0,55.0,1.0,-10.0,0.0,0.0,right,guard,-1.0157244,-1.0157244,-1.0,0.0,0.0,0.0
2023_13_DEN_HOU,877.0,2023,13,DEN,HOU,00-0029263,R.Wilson,3.0,3.0,56.0,1.0,-10.0,1.0,0.0,middle,,-1.6072015,-1.6072015,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,919.0,2023,13,HOU,DEN,00-0035250,D.Singletary,1.0,10.0,89.0,1.0,10.0,0.0,0.0,right,tackle,-0.21849059,-0.21849059,4.0,0.0,0.0,0.0
2023_13_DEN_HOU,1070.0,2023,13,HOU,DEN,00-0035250,D.Singletary,2.0,16.0,32.0,2.0,10.0,1.0,0.0,middle,,0.57933736,0.57933736,10.0,1.0,0.0,0.0
2023_13_DEN_HOU,1092.0,2023,13,HOU,DEN,00-0039163,C.Stroud,3.0,6.0,22.0,2.0,10.0,1.0,1.0,middle,,-1.2741578,-1.2741578,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,1164.0,2023,13,DEN,HOU,00-0029263,R.Wilson,1.0,10.0,75.0,2.0,-13.0,0.0,0.0,left,tackle,-0.4056209,-0.4056209,3.0,0.0,0.0,0.0
2023_13_DEN_HOU,1186.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,7.0,72.0,2.0,-13.0,0.0,0.0,middle,,1.5768244,1.5768244,16.0,1.0,0.0,0.0
2023_13_DEN_HOU,1231.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,10.0,56.0,2.0,-13.0,0.0,1.0,middle,,-0.27704093,-0.27704093,5.0,0.0,0.0,0.0
2023_13_DEN_HOU,1253.0,2023,13,DEN,HOU,00-0033526,S.Perine,3.0,5.0,51.0,2.0,-13.0,1.0,0.0,right,tackle,-1.5395077,-1.5395077,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,1295.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,91.0,2.0,13.0,0.0,0.0,right,guard,-1.1371181,-1.1371181,-1.0,0.0,0.0,0.0
2023_13_DEN_HOU,1406.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,25.0,83.0,2.0,13.0,1.0,0.0,middle,,1.9002594,1.9002594,22.0,1.0,0.0,0.0
2023_13_DEN_HOU,1428.0,2023,13,HOU,DEN,00-0037258,D.Pierce,2.0,3.0,61.0,2.0,13.0,0.0,1.0,right,tackle,-0.47081453,-0.47081453,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,1575.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,10.0,72.0,2.0,-13.0,0.0,0.0,right,tackle,-0.3388585,-0.3388585,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,1622.0,2023,13,DEN,HOU,00-0029263,R.Wilson,1.0,10.0,55.0,2.0,-13.0,1.0,0.0,left,end,0.8075048,0.8075048,11.0,1.0,0.0,0.0
2023_13_DEN_HOU,1644.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,10.0,44.0,2.0,-13.0,0.0,1.0,middle,,-0.19607116,-0.19607116,4.0,0.0,0.0,0.0
2023_13_DEN_HOU,1719.0,2023,13,DEN,HOU,00-0029263,R.Wilson,4.0,1.0,35.0,2.0,-13.0,0.0,0.0,right,guard,1.8638947,1.8638947,3.0,1.0,0.0,0.0
2023_13_DEN_HOU,1766.0,2023,13,DEN,HOU,00-0038794,J.McLaughlin,2.0,4.0,26.0,2.0,-13.0,0.0,0.0,right,end,0.41947904,0.41947904,6.0,1.0,0.0,0.0
2023_13_DEN_HOU,1830.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,4.0,14.0,2.0,-13.0,0.0,0.0,left,guard,-1.2236122,-1.2236122,-2.0,0.0,0.0,0.0
2023_13_DEN_HOU,1928.0,2023,13,HOU,DEN,00-0035250,D.Singletary,1.0,10.0,75.0,2.0,10.0,1.0,0.0,right,guard,0.5546407,0.5546407,14.0,1.0,0.0,0.0
2023_13_DEN_HOU,2190.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,60.0,3.0,10.0,1.0,0.0,middle,,-0.58855456,-0.58855456,0.0,0.0,0.0,0.0
2023_13_DEN_HOU,2224.0,2023,13,HOU,DEN,00-0037258,D.Pierce,2.0,10.0,60.0,3.0,10.0,0.0,0.0,middle,,-1.1841245,-1.1841245,-1.0,0.0,0.0,0.0
2023_13_DEN_HOU,2304.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,15.0,27.0,3.0,10.0,0.0,0.0,middle,,-0.08839887,-0.08839887,3.0,0.0,0.0,0.0
2023_13_DEN_HOU,2421.0,2023,13,DEN,HOU,00-0038794,J.McLaughlin,1.0,10.0,76.0,3.0,-13.0,0.0,0.0,left,end,-0.3495574,-0.3495574,2.0,0.0,0.0,0.0
2023_13_DEN_HOU,2557.0,2023,13,HOU,DEN,00-0035250,D.Singletary,2.0,10.0,85.0,3.0,13.0,0.0,0.0,left,tackle,-0.79339975,-0.79339975,0.0,0.0,0.0,0.0
2023_13_DEN_HOU,2659.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,5.0,53.0,3.0,-13.0,0.0,0.0,right,tackle,0.20916517,0.20916517,4.0,1.0,0.0,0.0
2023_13_DEN_HOU,2681.0,2023,13,DEN,HOU,00-0031595,M.Burton,2.0,1.0,49.0,3.0,-13.0,0.0,0.0,right,guard,0.029800834,0.029800834,4.0,1.0,0.0,0.0
2023_13_DEN_HOU,2823.0,2023,13,HOU,DEN,00-0039163,C.Stroud,3.0,1.0,70.0,3.0,6.0,0.0,0.0,right,guard,0.5225848,0.5225848,2.0,1.0,0.0,0.0
2023_13_DEN_HOU,2970.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,21.0,3.0,6.0,0.0,0.0,right,guard,-0.49147326,-0.49147326,0.0,0.0,0.0,0.0
2023_13_DEN_HOU,3037.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,8.0,8.0,4.0,6.0,0.0,0.0,right,end,0.23733807,0.23733807,5.0,1.0,0.0,0.0
2023_13_DEN_HOU,3159.0,2023,13,DEN,HOU,00-0038794,J.McLaughlin,1.0,10.0,53.0,4.0,-12.0,0.0,0.0,right,guard,0.54193586,0.54193586,8.0,1.0,0.0,0.0
2023_13_DEN_HOU,3181.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,2.0,45.0,4.0,-12.0,0.0,0.0,middle,,0.058807112,0.058807112,3.0,1.0,0.0,0.0
2023_13_DEN_HOU,3231.0,2023,13,DEN,HOU,00-0029263,R.Wilson,1.0,1.0,1.0,4.0,-12.0,0.0,0.0,right,guard,0.54829454,0.54829454,1.0,1.0,1.0,0.0
2023_13_DEN_HOU,3287.0,2023,13,HOU,DEN,00-0035250,D.Singletary,1.0,10.0,75.0,4.0,5.0,0.0,0.0,middle,,-0.4026549,-0.4026549,3.0,0.0,0.0,0.0
2023_13_DEN_HOU,3389.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,10.0,68.0,4.0,-5.0,0.0,0.0,right,tackle,-0.1212423,-0.1212423,4.0,0.0,0.0,0.0
2023_13_DEN_HOU,3441.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,73.0,4.0,5.0,0.0,0.0,left,tackle,-0.5388222,-0.5388222,0.0,0.0,0.0,0.0
2023_13_DEN_HOU,3488.0,2023,13,HOU,DEN,00-0039163,C.Stroud,3.0,1.0,64.0,4.0,5.0,0.0,0.0,left,guard,0.42006084,0.42006084,2.0,1.0,0.0,0.0
2023_13_DEN_HOU,3520.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,62.0,4.0,5.0,0.0,0.0,right,guard,-0.408701,-0.408701,3.0,0.0,0.0,0.0
2023_13_DEN_HOU,3571.0,2023,13,HOU,DEN,00-0037258,D.Pierce,1.0,10.0,41.0,4.0,5.0,0.0,0.0,left,guard,-1.1147203,-1.1147203,-4.0,0.0,0.0,0.0
2023_13_DEN_HOU,3710.0,2023,13,DEN,HOU,00-0036997,J.Williams,2.0,5.0,43.0,4.0,-5.0,1.0,0.0,left,tackle,-0.5595246,-0.5595246,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,3766.0,2023,13,DEN,HOU,00-0036997,J.Williams,1.0,10.0,31.0,4.0,-5.0,0.0,0.0,left,tackle,-0.5123138,-0.5123138,1.0,0.0,0.0,0.0
2023_13_DEN_HOU,3815.0,2023,13,DEN,HOU,00-0029263,R.Wilson,3.0,8.0,29.0,4.0,-5.0,1.0,0.0,left,end,0.3122199,0.3122199,7.0,1.0,0.0,0.0
2023_13_DEN_HOU,3837.0,2023,13,DEN,HOU,00-0036997,J.Williams,4.0,1.0,22.0,4.0,-5.0,0.0,0.0,right,tackle,1.3292795,1.3292795,1.0,1.0,0.0,0.0
2023_13_DEN_HOU,3946.0,2023,13,DEN,HOU,00-0029263,R.Wilson,4.0,2.0,13.0,4.0,-5.0,1.0,0.0,middle,,2.0012505,2.0012505,5.0,1.0,0.0,0.0
2023_13_DET_NO,91.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,15.0,85.0,1.0,0.0,0.0,0.0,left,tackle,-0.058862265,-0.058862265,4.0,0.0,0.0,0.0
2023_13_DET_NO,118.0,2023,13,DET,NO,00-0035685,D.Montgomery,2.0,11.0,81.0,1.0,0.0,0.0,0.0,left,guard,-0.29458565,-0.29458565,4.0,0.0,0.0,0.0
2023_13_DET_NO,140.0,2023,13,DET,NO,00-0035685,D.Montgomery,3.0,7.0,77.0,1.0,0.0,1.0,0.0,left,guard,2.2199936,2.2199936,9.0,1.0,0.0,0.0
2023_13_DET_NO,162.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,68.0,1.0,0.0,0.0,0.0,left,tackle,-0.1515675,-0.1515675,4.0,0.0,0.0,0.0
2023_13_DET_NO,233.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,38.0,1.0,0.0,1.0,0.0,right,tackle,2.75682,2.75682,36.0,1.0,0.0,0.0
2023_13_DET_NO,262.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,2.0,2.0,1.0,0.0,0.0,0.0,right,end,0.707687,0.707687,2.0,1.0,1.0,0.0
2023_13_DET_NO,358.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,17.0,1.0,7.0,0.0,0.0,left,end,-0.17074724,-0.17074724,4.0,0.0,0.0,0.0
2023_13_DET_NO,472.0,2023,13,NO,DET,00-0033948,J.Williams,1.0,10.0,75.0,1.0,-14.0,0.0,0.0,left,guard,-1.1745844,-1.1745844,-1.0,0.0,0.0,0.0
2023_13_DET_NO,578.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,54.0,1.0,14.0,0.0,0.0,left,tackle,-0.5576699,-0.5576699,0.0,0.0,0.0,0.0
2023_13_DET_NO,703.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,75.0,1.0,-21.0,1.0,0.0,left,guard,0.3134542,0.3134542,7.0,1.0,0.0,0.0
2023_13_DET_NO,725.0,2023,13,NO,DET,00-0033906,A.Kamara,2.0,3.0,68.0,1.0,-21.0,0.0,0.0,right,end,-1.2029952,-1.2029952,-2.0,0.0,0.0,0.0
2023_13_DET_NO,950.0,2023,13,NO,DET,00-0033357,T.Hill,2.0,4.0,70.0,1.0,-21.0,1.0,0.0,right,guard,1.3859591,1.3859591,21.0,1.0,0.0,0.0
2023_13_DET_NO,979.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,10.0,49.0,1.0,-21.0,0.0,0.0,right,tackle,-0.56283206,-0.56283206,1.0,0.0,0.0,0.0
2023_13_DET_NO,1079.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,80.0,1.0,21.0,0.0,0.0,right,guard,0.8220135,0.8220135,13.0,1.0,0.0,0.0
2023_13_DET_NO,1124.0,2023,13,DET,NO,00-0035685,D.Montgomery,2.0,10.0,67.0,1.0,21.0,1.0,0.0,left,guard,-0.50628483,-0.50628483,3.0,0.0,0.0,0.0
2023_13_DET_NO,1213.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,10.0,84.0,1.0,-21.0,0.0,0.0,left,end,0.058868963,0.058868963,7.0,1.0,0.0,0.0
2023_13_DET_NO,1235.0,2023,13,NO,DET,00-0033906,A.Kamara,2.0,3.0,77.0,1.0,-21.0,1.0,0.0,left,guard,0.570135,0.570135,4.0,1.0,0.0,0.0
2023_13_DET_NO,1277.0,2023,13,NO,DET,00-0033948,J.Williams,1.0,10.0,73.0,2.0,-21.0,0.0,0.0,left,tackle,-0.27619982,-0.27619982,4.0,0.0,0.0,0.0
2023_13_DET_NO,1299.0,2023,13,NO,DET,00-0033906,A.Kamara,2.0,6.0,69.0,2.0,-21.0,0.0,0.0,left,end,-0.43810678,-0.43810678,2.0,0.0,0.0,0.0
2023_13_DET_NO,1351.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,58.0,2.0,-21.0,1.0,0.0,right,tackle,-0.77430314,-0.77430314,-1.0,0.0,0.0,0.0
2023_13_DET_NO,1456.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,34.0,2.0,-21.0,1.0,0.0,right,end,-0.33418897,-0.33418897,1.0,0.0,0.0,0.0
2023_13_DET_NO,1564.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,9.0,9.0,2.0,-21.0,0.0,0.0,left,guard,-0.10712724,-0.10712724,3.0,0.0,0.0,0.0
2023_13_DET_NO,1650.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,75.0,2.0,14.0,0.0,0.0,right,guard,-0.45617166,-0.45617166,3.0,0.0,0.0,0.0
2023_13_DET_NO,1672.0,2023,13,DET,NO,00-0039139,J.Gibbs,2.0,7.0,72.0,2.0,14.0,0.0,0.0,left,guard,0.25227624,0.25227624,5.0,1.0,0.0,0.0
2023_13_DET_NO,1768.0,2023,13,NO,DET,00-0033948,J.Williams,1.0,10.0,90.0,2.0,-14.0,0.0,0.0,left,tackle,-0.43810317,-0.43810317,3.0,0.0,0.0,0.0
2023_13_DET_NO,1820.0,2023,13,NO,DET,00-0033906,A.Kamara,3.0,3.0,83.0,2.0,-14.0,1.0,0.0,left,end,-1.0485169,-1.0485169,1.0,0.0,0.0,0.0
2023_13_DET_NO,1890.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,70.0,2.0,14.0,1.0,0.0,right,end,-0.9147501,-0.9147501,-1.0,0.0,0.0,0.0
2023_13_DET_NO,1988.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,51.0,2.0,14.0,0.0,0.0,right,tackle,-0.4424993,-0.4424993,1.0,0.0,0.0,0.0
2023_13_DET_NO,2010.0,2023,13,DET,NO,00-0035685,D.Montgomery,2.0,9.0,50.0,2.0,14.0,1.0,0.0,right,guard,-0.23669931,-0.23669931,2.0,0.0,0.0,0.0
2023_13_DET_NO,2064.0,2023,13,DET,NO,00-0032464,K.Raymond,1.0,10.0,24.0,2.0,14.0,0.0,0.0,right,end,0.980947,0.980947,9.0,1.0,0.0,0.0
2023_13_DET_NO,2086.0,2023,13,DET,NO,00-0035685,D.Montgomery,2.0,1.0,15.0,2.0,14.0,0.0,0.0,right,guard,-0.17432536,-0.17432536,4.0,0.0,0.0,0.0
2023_13_DET_NO,2117.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,11.0,2.0,14.0,0.0,0.0,right,guard,-0.2569553,-0.2569553,3.0,0.0,0.0,0.0
2023_13_DET_NO,2323.0,2023,13,NO,DET,00-0033906,A.Kamara,2.0,5.0,70.0,3.0,-17.0,0.0,0.0,left,end,0.7425186,0.7425186,7.0,1.0,0.0,0.0
2023_13_DET_NO,2398.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,10.0,51.0,3.0,-17.0,1.0,0.0,left,tackle,-0.5392543,-0.5392543,0.0,0.0,0.0,0.0
2023_13_DET_NO,2445.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,33.0,3.0,-17.0,1.0,0.0,right,tackle,-0.41354546,-0.41354546,1.0,0.0,0.0,0.0
2023_13_DET_NO,2517.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,2.0,2.0,3.0,-17.0,0.0,0.0,left,guard,0.56082237,0.56082237,2.0,1.0,1.0,0.0
2023_13_DET_NO,2585.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,73.0,3.0,10.0,0.0,0.0,left,end,-0.6101349,-0.6101349,0.0,0.0,0.0,0.0
2023_13_DET_NO,2781.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,10.0,15.0,3.0,-10.0,0.0,0.0,right,tackle,0.6568294,0.6568294,9.0,1.0,0.0,0.0
2023_13_DET_NO,2803.0,2023,13,NO,DET,00-0033357,T.Hill,2.0,1.0,6.0,3.0,-10.0,1.0,0.0,right,end,-0.5048647,-0.5048647,0.0,0.0,0.0,0.0
2023_13_DET_NO,2825.0,2023,13,NO,DET,00-0033357,T.Hill,3.0,1.0,6.0,3.0,-10.0,1.0,0.0,left,tackle,1.0749614,1.0749614,5.0,1.0,0.0,0.0
2023_13_DET_NO,2847.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,1.0,1.0,3.0,-10.0,0.0,0.0,left,tackle,-0.20545156,-0.20545156,0.0,0.0,0.0,0.0
2023_13_DET_NO,2897.0,2023,13,NO,DET,00-0033357,T.Hill,2.0,1.0,1.0,3.0,-10.0,1.0,0.0,left,guard,0.6478685,0.6478685,1.0,1.0,1.0,0.0
2023_13_DET_NO,3034.0,2023,13,DET,NO,00-0035685,D.Montgomery,2.0,2.0,65.0,3.0,3.0,0.0,0.0,right,tackle,0.1633388,0.1633388,3.0,1.0,0.0,0.0
2023_13_DET_NO,3088.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,14.0,3.0,3.0,0.0,0.0,right,guard,-0.4944212,-0.4944212,1.0,0.0,0.0,0.0
2023_13_DET_NO,3110.0,2023,13,DET,NO,00-0039139,J.Gibbs,2.0,9.0,13.0,3.0,3.0,1.0,0.0,right,end,-0.32205224,-0.32205224,4.0,0.0,0.0,0.0
2023_13_DET_NO,3141.0,2023,13,DET,NO,00-0035685,D.Montgomery,3.0,5.0,9.0,3.0,3.0,1.0,0.0,right,guard,-1.3663396,-1.3663396,1.0,0.0,0.0,0.0
2023_13_DET_NO,3252.0,2023,13,NO,DET,00-0031280,D.Carr,1.0,10.0,75.0,4.0,-6.0,0.0,0.0,,,-5.9045854,-5.9045854,0.0,0.0,0.0,1.0
2023_13_DET_NO,3279.0,2023,13,DET,NO,00-0039139,J.Gibbs,1.0,10.0,26.0,4.0,6.0,0.0,0.0,right,tackle,0.24871908,0.24871908,7.0,1.0,0.0,0.0
2023_13_DET_NO,3301.0,2023,13,DET,NO,00-0037240,J.Williams,2.0,3.0,19.0,4.0,6.0,0.0,0.0,right,end,2.372701,2.372701,19.0,1.0,1.0,0.0
2023_13_DET_NO,3385.0,2023,13,NO,DET,00-0036364,L.Bowden,2.0,1.0,66.0,4.0,-12.0,0.0,0.0,right,end,-0.024854638,-0.024854638,4.0,0.0,0.0,0.0
2023_13_DET_NO,3408.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,62.0,4.0,-12.0,1.0,0.0,middle,,-0.18953826,-0.18953826,4.0,0.0,0.0,0.0
2023_13_DET_NO,3455.0,2023,13,NO,DET,00-0033948,J.Williams,1.0,10.0,45.0,4.0,-12.0,0.0,0.0,right,guard,-0.5277163,-0.5277163,1.0,0.0,0.0,0.0
2023_13_DET_NO,3543.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,29.0,4.0,-12.0,1.0,0.0,left,end,0.42672297,0.42672297,7.0,1.0,0.0,0.0
2023_13_DET_NO,3574.0,2023,13,NO,DET,00-0036364,L.Bowden,2.0,3.0,22.0,4.0,-12.0,0.0,0.0,right,end,-2.2747304,-2.2747304,-10.0,0.0,0.0,0.0
2023_13_DET_NO,3631.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,2.0,2.0,4.0,-12.0,1.0,0.0,left,end,-0.09186275,-0.09186275,1.0,0.0,0.0,0.0
2023_13_DET_NO,3659.0,2023,13,NO,DET,00-0033906,A.Kamara,2.0,1.0,1.0,4.0,-12.0,0.0,0.0,right,guard,0.8063302,0.8063302,1.0,1.0,1.0,0.0
2023_13_DET_NO,3868.0,2023,13,NO,DET,00-0033906,A.Kamara,1.0,10.0,71.0,4.0,-5.0,0.0,0.0,right,guard,0.88398784,0.88398784,16.0,1.0,0.0,0.0
2023_13_DET_NO,3894.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,55.0,4.0,-5.0,1.0,0.0,left,end,0.58322185,0.58322185,8.0,1.0,0.0,0.0
2023_13_DET_NO,3916.0,2023,13,NO,DET,00-0033948,J.Williams,2.0,2.0,47.0,4.0,-5.0,0.0,0.0,left,end,0.17879152,0.17879152,3.0,1.0,0.0,0.0
2023_13_DET_NO,3943.0,2023,13,NO,DET,00-0033357,T.Hill,1.0,10.0,44.0,4.0,-5.0,1.0,0.0,middle,,-0.26671946,-0.26671946,4.0,0.0,0.0,0.0
2023_13_DET_NO,4037.0,2023,13,DET,NO,00-0035685,D.Montgomery,1.0,10.0,60.0,4.0,5.0,0.0,0.0,right,guard,-0.55627596,-0.55627596,3.0,0.0,0.0,0.0
