season,team,n_linemen,total_pass_block_snaps,total_run_block_snaps,total_offense_snaps,team_pass_block_grade,team_run_block_grade,team_offense_grade,total_pressures_allowed,total_sacks_allowed,total_hits_allowed,total_hurries_allowed,total_penalties,pressure_rate,sack_rate,C_pass_block_grade,G_pass_block_grade,T_pass_block_grade,C_run_block_grade,G_run_block_grade,T_run_block_grade,C_pass_block_snaps,G_pass_block_snaps,T_pass_block_snaps,C_run_block_snaps,G_run_block_snaps,T_run_block_snaps,C_pressures_allowed,G_pressures_allowed,T_pressures_allowed,C_sacks_allowed,G_sacks_allowed,T_sacks_allowed,C_n_players,G_n_players,T_n_players,total_offensive_epa,total_offensive_plays,rushing_epa,passing_epa,rushing_plays,passing_plays,offensive_epa_per_play,rushing_epa_per_play,passing_epa_per_play
2023,DEN,8,3258,2178,5438,70.75890116635973,70.27782369146006,71.57526664214785,154,16,22,116,31,0.047268262737875995,0.004910988336402701,76.4,64.64584920030464,74.13073959938366,72.4,71.49007717750828,67.92264150943396,647.0,1313.0,1298.0,423.0,907.0,848.0,14.0,56.0,84.0,1.0,6.0,9.0,1.0,4.0,3.0,-46.298248238199996,1052,-44.5014039608,-1.7968442774000088,410.0,642.0,-0.04400974167129277,-0.1085400096604878,-0.002798822861993783
2023,DET,10,3998,2955,6967,66.97356178089046,78.27275803722503,77.2804219893785,214,19,48,147,35,0.053526763381690844,0.004752376188094047,70.3,54.789764232317424,79.05364916773368,91.3,68.3725,84.0922942206655,697.0,1739.0,1562.0,493.0,1320.0,1142.0,23.0,120.0,71.0,1.0,9.0,9.0,1.0,6.0,3.0,97.5861774315,1350,-0.9965367021999971,98.5827141337,558.0,792.0,0.07228605735666667,-0.0017859080684587763,0.12447312390618687
2023,GB,9,3646,2459,6105,66.61363137685134,59.47885319235461,62.83226863226863,182,18,24,140,35,0.049917718047174986,0.004936917169500823,55.7,66.41117969821674,72.21243169398907,53.2,53.63553299492386,68.42383367139959,724.0,1458.0,1464.0,488.0,985.0,986.0,28.0,68.0,86.0,5.0,3.0,10.0,1.0,4.0,4.0,109.50758914894,1201,-25.791235804359996,135.2988249533,475.0,726.0,0.09118034067355538,-0.054297338535494725,0.186362017842011
2023,HOU,13,3805,2281,6087,,58.49158263919333,60.55094463610974,190,21,21,148,42,0.04993429697766097,0.005519053876478318,57.41847133757962,,70.87422279792746,58.91893617021276,58.70244173140954,58.06208791208791,785.0,1476.0,1544.0,470.0,901.0,910.0,33.0,72.0,85.0,3.0,8.0,10.0,3.0,6.0,4.0,-26.238251809100003,1217,-77.71789810409999,51.479646294999995,457.0,760.0,-0.02155977962949877,-0.17006104617964987,0.06773637670394736
2023,IND,9,3438,2310,5748,,66.49333333333334,68.87294711203897,160,15,18,127,40,0.04653868528214078,0.004363001745200698,73.48951965065501,,66.84552727272728,68.23032258064516,61.56083690987125,70.64381161007667,687.0,1376.0,1375.0,465.0,932.0,913.0,15.0,52.0,93.0,2.0,5.0,8.0,2.0,4.0,3.0,-26.91249053016,1136,-48.489643203300005,21.577152673140006,450.0,686.0,-0.023690572649788733,-0.10775476267400001,0.031453575325276976
2023,JAX,9,3886,2132,6020,62.130519814719506,50.20506566604127,55.31290697674419,163,20,25,118,31,0.041945445187853835,0.0051466803911477095,54.9,66.03511053315995,61.76178861788618,40.0,56.49591584158416,49.262087912087914,749.0,1538.0,1599.0,414.0,808.0,910.0,28.0,52.0,83.0,4.0,6.0,10.0,1.0,3.0,5.0,-36.6967179566,1148,-74.1474911739,37.45077321730001,400.0,748.0,-0.03196578219216028,-0.18536872793474998,0.050067878632754026
2023,KC,10,4716,2382,7099,70.07209499575912,62.932031905961395,67.00676151570644,254,21,47,186,57,0.05385920271416455,0.004452926208651399,74.3,74.7615866388309,63.206126798082046,84.1,69.65785207700101,45.54168443496802,923.0,1916.0,1877.0,457.0,987.0,938.0,18.0,94.0,142.0,4.0,7.0,10.0,1.0,4.0,5.0,42.342933539300006,1387,-64.11023395819998,106.45316749750002,450.0,937.0,0.03052843081420332,-0.14246718657377774,0.11361063767075776
2023,LA,10,3630,2395,6025,61.08187327823692,68.91665970772443,68.08044813278008,198,19,42,137,20,0.05454545454545454,0.005234159779614325,49.7900826446281,65.25055762081783,62.74381013470173,74.2617954070981,69.14480446927375,66.20901077375122,726.0,1345.0,1559.0,479.0,895.0,1021.0,36.0,60.0,102.0,2.0,7.0,10.0,2.0,3.0,5.0,65.535251662,1196,-11.717891700900001,77.2531433629,476.0,720.0,0.054795360921404676,-0.024617419539705886,0.10729603244847223
2023,LAC,10,3812,1984,5798,65.68266002098636,53.95700604838709,61.21969644705071,204,27,39,138,26,0.053515215110178385,0.00708289611752361,58.19934469200524,59.66640316205534,75.37726975832788,54.766497461928935,52.79659949622166,54.71381909547738,763.0,1518.0,1531.0,394.0,794.0,796.0,34.0,79.0,91.0,2.0,13.0,12.0,3.0,3.0,4.0,-78.9207637248,1143,-93.6524200259,14.73165630110001,387.0,756.0,-0.06904703737952755,-0.24199591737958656,0.019486317858597897
2023,LV,11,3200,2101,5301,,69.60371251784863,71.22467458970004,142,24,26,92,15,0.044375,0.0075,71.06949152542373,,68.24247104247105,74.39587628865979,62.85295508274231,74.04636678200693,590.0,1315.0,1295.0,388.0,846.0,867.0,20.0,49.0,73.0,4.0,6.0,14.0,2.0,4.0,5.0,-88.0799625232,1029,-59.8075225572,-28.272439966000007,399.0,630.0,-0.08559763121788143,-0.14989354024360904,-0.04487688883492064
2023,MIA,11,3455,2340,5795,62.59073806078148,62.30405982905983,62.93936151855047,126,22,14,90,41,0.036468885672937774,0.006367583212735167,53.10074441687345,62.23772691397001,68.44905933429811,64.94444444444444,56.71553166069295,65.70202991452992,806.0,1267.0,1382.0,567.0,837.0,936.0,30.0,43.0,53.0,6.0,6.0,10.0,2.0,5.0,4.0,86.50806678789999,1140,-5.408377957999999,91.91644474590001,457.0,683.0,0.07588426911219298,-0.011834525072210063,0.13457751792957542
2023,MIN,10,3505,1728,5233,68.42542082738944,,66.50819797439328,192,24,54,114,34,0.054778887303851644,0.0068473609129814554,60.4494708994709,62.65946817082998,77.16903183023874,64.3198910081744,,70.48855585831063,756.0,1241.0,1508.0,367.0,627.0,734.0,29.0,80.0,83.0,4.0,6.0,14.0,2.0,4.0,4.0,-26.735846412399997,1113,-57.2786572797,30.542810867299995,363.0,750.0,-0.02402142534806828,-0.1577924442966942,0.04072374782306666
2023,NE,12,3245,2005,5250,52.616979969183355,67.8662842892768,63.17123809523811,218,35,27,156,24,0.06718027734976888,0.01078582434514638,51.2,44.80416666666667,59.99161891117479,78.0,61.870588235294115,68.11044943820225,649.0,1200.0,1396.0,401.0,714.0,890.0,30.0,87.0,101.0,6.0,14.0,15.0,1.0,6.0,5.0,-198.88721340203,1044,-51.79260750043,-147.0946059016,397.0,647.0,-0.19050499368010537,-0.13045996851493702,-0.2273486953656878
2023,NO,11,3420,2489,5911,,61.66319807151467,62.25900862798172,167,25,22,120,37,0.04883040935672515,0.007309941520467836,59.3,58.39223880597015,,89.4,51.888036809815944,58.11353965183752,675.0,1340.0,1405.0,477.0,978.0,1034.0,26.0,58.0,83.0,4.0,8.0,13.0,1.0,4.0,6.0,-12.420176326100002,1135,-49.468381543499994,37.04820521739999,457.0,678.0,-0.010942886630925111,-0.10824591147374178,0.05464337052713863
2023,NYG,14,3551,2023,5575,44.878569417065606,50.45447355412753,48.37707623318386,244,40,20,184,41,0.0687130385806815,0.011264432554210082,28.106813627254503,39.49613855763771,58.70317583268784,51.376363636363635,50.111977186311776,50.607902298850576,499.0,1761.0,1291.0,275.0,1052.0,696.0,31.0,128.0,85.0,5.0,22.0,13.0,3.0,6.0,5.0,-181.16039896,1092,-78.7591325086,-102.4012664514,391.0,701.0,-0.16589780124542125,-0.2014300064158568,-0.1460788394456491
2023,NYJ,14,3697,1860,5558,52.67733297268055,56.58795698924731,53.88405901403383,263,48,44,171,47,0.07113876115769543,0.012983500135244793,46.18655256723717,56.0210355987055,53.393487522824095,65.81506172839507,50.91679873217116,56.395631067961155,818.0,1236.0,1643.0,405.0,631.0,824.0,38.0,83.0,142.0,4.0,13.0,31.0,2.0,5.0,7.0,-248.66443308579,1094,-66.695624128,-181.96880895778997,363.0,731.0,-0.22729838490474405,-0.18373450173002756,-0.24893133920354305
2023,PHI,9,3611,2421,6036,71.50384934921075,72.61978521272202,72.93893306825711,201,17,16,168,33,0.05566325117695929,0.004707837164220438,68.5,63.76319060773481,80.58587030716724,84.3,62.41745867768596,77.10375253549697,698.0,1448.0,1465.0,467.0,968.0,986.0,15.0,94.0,92.0,1.0,9.0,7.0,1.0,4.0,4.0,59.9122816696,1197,-7.741034130099996,67.65331579970001,474.0,723.0,0.050052031470008355,-0.016331295633122352,0.0935730508986169
2023,PIT,8,3249,2442,5691,,63.71388206388206,60.37901950448076,200,19,31,150,21,0.061557402277623886,0.005847953216374269,32.4,,47.886635944700465,63.3,66.5387461459404,61.12238046795524,649.0,1298.0,1302.0,486.0,973.0,983.0,37.0,62.0,101.0,2.0,2.0,15.0,1.0,4.0,3.0,-74.55920734425,1110,-33.653335178199995,-40.90587216604999,467.0,643.0,-0.06717045706689188,-0.07206281622740898,-0.06361721954284602
2023,SEA,12,3416,1814,5230,55.28299180327869,59.816868798235944,57.401931166347985,229,28,32,169,34,0.06703747072599532,0.00819672131147541,60.74,54.672318079519876,53.10954446854664,56.12480417754569,57.2586800573888,64.17261580381472,700.0,1333.0,1383.0,383.0,697.0,734.0,28.0,69.0,132.0,3.0,9.0,16.0,2.0,4.0,6.0,33.5263462995,1032,-30.800270502300002,64.3266168018,355.0,677.0,0.03248676967005814,-0.08676132535859156,0.09501715923456426
2023,SF,9,3677,2890,6567,54.83655153657874,71.62287197231834,67.29033044007917,224,20,33,171,33,0.0609192276312211,0.005439216752787599,45.3,45.73337523570082,69.9956896551724,72.6,65.60721311475409,77.62845814977973,694.0,1591.0,1392.0,535.0,1220.0,1135.0,33.0,104.0,87.0,2.0,8.0,10.0,1.0,4.0,4.0,210.8484253894,1239,11.239291357399996,199.609134032,547.0,692.0,0.17017629167828896,0.020547150561974398,0.2884525058265896
2023,TB,7,3897,2309,6207,64.93197331280471,57.77197921177999,61.33594328983406,202,27,24,151,38,0.05183474467539133,0.006928406466512702,57.3,54.66970474967907,78.99217948717948,50.3,47.22185792349727,71.71867662753468,779.0,1558.0,1560.0,457.0,915.0,937.0,33.0,101.0,68.0,5.0,11.0,11.0,1.0,3.0,3.0,23.573528590800002,1214,-67.37201929369999,90.9455478845,439.0,775.0,0.019418063089621088,-0.15346701433644644,0.11734909404451613
2023,TEN,12,3477,2335,5818,57.19467932125395,63.14719486081372,60.63741835682366,260,48,58,154,34,0.07477710670117918,0.013805004314063849,52.569230769230764,63.722632639355275,52.18453079178885,78.31013824884792,56.29474835886214,62.825430597771025,624.0,1489.0,1364.0,434.0,914.0,987.0,34.0,81.0,145.0,6.0,8.0,34.0,2.0,4.0,6.0,-22.891199070189995,1033,-32.57523093089,9.684031860700003,417.0,616.0,-0.022159921655556625,-0.07811805978630695,0.01572083094269481
2023,WAS,11,3906,1640,5546,61.63184843830005,65.08481707317074,65.4329967544176,234,33,35,166,30,0.059907834101382486,0.008448540706605223,47.775,58.616399743754,71.54587859424919,66.58807339449542,66.01288343558281,63.42571860816943,780.0,1561.0,1565.0,327.0,652.0,661.0,45.0,95.0,94.0,8.0,10.0,15.0,2.0,5.0,4.0,-89.9854218525,1104,-36.735835010500004,-53.24958684200001,328.0,776.0,-0.08150853428668478,-0.11199949698323172,-0.06862060160051547
2024,ARI,12,3361,2238,5601,68.82826539720323,65.68127792672028,69.25702553115515,142,16,19,107,34,0.04224933055638203,0.0047604879500148765,61.25108695652173,67.1620820668693,74.7637127578304,74.84742268041236,62.711224489795924,63.58484500574054,736.0,1316.0,1309.0,485.0,882.0,871.0,32.0,58.0,52.0,4.0,4.0,8.0,3.0,4.0,5.0,73.8091655082,1087,-8.471783896700003,82.28094940489999,432.0,655.0,0.06790171619889604,-0.019610610871990748,0.12561977008381678
2024,ATL,9,3213,2496,5710,,76.75785256410255,76.65054290718038,153,18,37,98,42,0.047619047619047616,0.0056022408963585435,64.98065522620905,67.10528771384136,,70.68065173116089,83.08103792415169,73.41595214356929,641.0,1286.0,1286.0,491.0,1002.0,1003.0,20.0,68.0,65.0,3.0,4.0,11.0,2.0,3.0,4.0,46.14526135704,1127,-4.970701291160001,51.11596264819999,490.0,637.0,0.040945218595421475,-0.010144288349306125,0.080244839322135
2024,BAL,8,3200,3069,6269,69.612625,64.44956011730204,67.07535492104005,166,8,11,147,55,0.051875,0.0025,64.9,66.71052631578948,75.45577889447237,85.3,58.010204081632665,61.19835782195333,638.0,1368.0,1194.0,589.0,1323.0,1157.0,19.0,71.0,76.0,0.0,2.0,6.0,1.0,4.0,3.0,247.4666538067,1221,45.5178722158,201.9487815909,585.0,636.0,0.20267539214307945,0.0778083285740171,0.31752953080330193
2024,BUF,11,3670,2996,6677,,66.68604806408545,67.1792571514153,160,6,18,136,57,0.043596730245231606,0.0016348773841961854,66.52019826517967,61.61452870304749,,70.19813895781638,58.77937559129611,71.5639011473963,807.0,1411.0,1452.0,806.0,1057.0,1133.0,31.0,77.0,52.0,0.0,1.0,5.0,3.0,3.0,5.0,239.41137375993,1270,25.53396158982,213.87741217010998,548.0,722.0,0.18851289272435434,0.04659482041937956,0.2962291027286842
2024,CAR,10,3327,1905,5234,68.0306883077848,,70.42600305693543,154,22,25,107,36,0.04628794709948903,0.0066125638713555755,66.623473541384,65.35648912228056,71.69164677804295,66.6103139013453,,71.84700729927008,737.0,1333.0,1257.0,446.0,774.0,685.0,27.0,63.0,64.0,1.0,11.0,10.0,3.0,4.0,3.0,-41.937524139,1026,-13.264860676299994,-28.672663462699994,362.0,664.0,-0.040874779862573096,-0.036643261536740315,-0.04318172208237951
2024,CHI,13,3734,1960,5694,70.4221478307445,,68.95275728837373,180,37,15,128,46,0.048205677557579006,0.00990894483128013,68.39435483870967,69.63303283966516,72.32484342379958,,65.76808252427185,72.42374670184697,744.0,1553.0,1437.0,378.0,824.0,758.0,26.0,68.0,86.0,3.0,15.0,19.0,2.0,7.0,4.0,-83.48176297082,1119,-53.7155518135,-29.766211157320004,379.0,740.0,-0.0746038989909026,-0.14172968816226914,-0.04022460967205406
2024,CIN,11,3880,1855,5738,,55.75320754716981,57.00460090623911,220,30,41,149,32,0.05670103092783505,0.007731958762886598,77.95961538461539,43.90995128740431,,55.38250652741513,60.02368421052631,52.226522842639596,780.0,1437.0,1663.0,383.0,684.0,788.0,23.0,94.0,103.0,2.0,14.0,14.0,2.0,3.0,6.0,119.29218060521,1121,-27.20140822789,146.4935888331,351.0,770.0,0.10641586137842106,-0.07749688953814815,0.19025141406896104
2024,CLE,11,4097,1863,5965,61.703368318281676,57.58534621578101,58.63837384744341,219,31,42,146,48,0.05345374664388577,0.007566512082011228,66.03428571428572,62.260238095238094,58.960235732009934,62.40224719101124,59.29948979591837,53.354771784232355,805.0,1680.0,1612.0,356.0,784.0,723.0,30.0,75.0,114.0,3.0,10.0,18.0,2.0,4.0,5.0,-206.3879399408,1176,-50.9344836388,-155.453456302,363.0,813.0,-0.17549994892925172,-0.14031538192506887,-0.1912096633480935
2024,DAL,11,3732,2114,5846,62.05715434083603,67.4414380321665,64.85494355114608,156,30,30,96,48,0.04180064308681672,0.008038585209003215,60.3,65.83831891223734,58.60991561181435,66.1,69.68714902807777,65.50816077953715,692.0,1618.0,1422.0,367.0,926.0,821.0,18.0,58.0,80.0,3.0,9.0,18.0,1.0,6.0,4.0,-103.964275472,1158,-53.46571214000001,-50.498563331999996,419.0,739.0,-0.08977916707426598,-0.12760313159904538,-0.06833364456292286
2024,DEN,10,3608,2188,5799,76.67713414634146,69.2107861060329,73.12778065183653,110,14,16,80,42,0.03048780487804878,0.003880266075388027,76.781589958159,73.9208128941836,79.31263661202185,59.914350797266515,73.55077658303465,69.70263157894738,717.0,1427.0,1464.0,439.0,837.0,912.0,17.0,36.0,57.0,4.0,4.0,6.0,2.0,3.0,5.0,5.239923748219999,1126,-33.789400706500004,39.02932445472,417.0,709.0,0.004653573488650088,-0.08102973790527579,0.055048412489026796
2024,DET,10,3337,2804,6152,67.34375187293976,,77.49032834850455,167,23,37,107,32,0.05004495055439017,0.0068924183398261915,65.75700934579439,60.8879704797048,74.63201492537314,88.7802303262956,72.56194690265487,,642.0,1355.0,1340.0,521.0,1130.0,1153.0,21.0,73.0,73.0,2.0,11.0,10.0,2.0,4.0,4.0,181.16943610635,1191,21.490351991249995,159.67908411509998,535.0,656.0,0.15211539555528966,0.040168882226635505,0.24341323798033535
2024,GB,9,3025,2717,5742,73.53748760330578,62.252337136547666,66.82046325322187,152,13,26,113,42,0.05024793388429752,0.004297520661157025,63.9,71.06650831353917,80.54081125827814,50.9,59.393250444049734,70.64109461966603,554.0,1263.0,1208.0,513.0,1126.0,1078.0,31.0,56.0,65.0,1.0,5.0,7.0,1.0,5.0,3.0,80.47304453152,1136,-17.40422633018,97.8772708617,537.0,599.0,0.07083894765098592,-0.032410104897914335,0.1634011199694491
2024,HOU,11,3986,2353,6339,66.18743100852984,59.90701232469188,62.681763685123826,213,42,34,137,44,0.05343702960361264,0.010536879076768691,65.45369649805447,51.184972677595624,75.44924731182795,62.11920529801324,53.04377811094452,62.902957486136785,1028.0,1098.0,1860.0,604.0,667.0,1082.0,41.0,76.0,96.0,8.0,15.0,19.0,2.0,4.0,5.0,-47.980177015239995,1231,-51.962005675140006,3.9818286598999997,448.0,783.0,-0.03897658571506092,-0.11598661981058037,0.005085349501787994
2024,IND,11,3044,2391,5436,69.04802890932983,71.73822668339606,71.13548565121413,154,22,24,108,38,0.05059132720105125,0.007227332457293035,67.93639344262294,68.15012325390303,70.50312243221036,65.07770833333333,71.39706190975865,75.41482254697286,610.0,1217.0,1217.0,480.0,953.0,958.0,21.0,66.0,67.0,1.0,10.0,11.0,3.0,4.0,4.0,-50.80755722453,1075,-33.811348283399994,-16.996208941130007,470.0,605.0,-0.04726284392979535,-0.07193903890085106,-0.028092907340710755
2024,JAX,9,2967,1854,4821,67.48574317492417,59.0992448759439,63.775046670815186,107,14,18,75,18,0.03606336366700371,0.0047185709470845974,61.53525741029641,69.9401090342679,68.12188099808061,55.78778625954198,58.6535,61.60756429652042,641.0,1284.0,1042.0,393.0,800.0,661.0,15.0,39.0,53.0,3.0,4.0,7.0,2.0,4.0,3.0,-22.0642276772,1025,-25.775098663199998,3.7108709860000086,387.0,638.0,-0.021526075782634147,-0.06660232212713178,0.005816412203761769
2024,KC,11,4267,2357,6627,,69.90407297411964,70.6347215934812,198,24,42,132,49,0.0464026247949379,0.005624560581204594,91.21019929660024,67.4632012352033,,90.0854077253219,71.78993476234857,55.933374083129586,853.0,1943.0,1471.0,466.0,1073.0,818.0,7.0,88.0,103.0,0.0,6.0,18.0,2.0,4.0,5.0,78.3851829747,1292,-30.054076549499992,108.4392595242,450.0,842.0,0.06066964626524768,-0.06678683677666665,0.12878771914988124
2024,LA,11,3456,2415,5871,57.10008680555556,73.32,68.52217680122637,182,24,40,118,38,0.052662037037037035,0.006944444444444444,39.16012558869702,55.7959741193386,66.37303921568628,64.66666666666667,75.3007399577167,75.52635270541083,637.0,1391.0,1428.0,471.0,946.0,998.0,33.0,65.0,84.0,3.0,8.0,13.0,2.0,4.0,5.0,30.9751961489,1196,-43.7698619159,74.7450580648,484.0,712.0,0.025898993435535117,-0.09043359899979339,0.10497901413595506
2024,LAC,10,3362,2268,5630,,67.22451499118165,68.37243339253996,162,28,31,103,33,0.04818560380725759,0.008328375966686495,51.497321428571425,,83.3420208500401,64.61955555555555,62.171,74.83545232273838,672.0,1443.0,1247.0,450.0,1000.0,818.0,30.0,82.0,50.0,4.0,15.0,9.0,2.0,5.0,3.0,19.765109595579002,1100,-39.732780607921,59.497890203500006,437.0,663.0,0.017968281450526365,-0.09092169475496796,0.08974040754675718
2024,LV,9,3771,1893,5666,68.73211349774596,66.6715795034337,68.05328273914577,196,25,28,143,38,0.05197560328825245,0.006629541235746487,65.4,68.24579439252336,70.31283244680851,50.2,70.60642939150401,67.65664062500001,448.0,1819.0,1504.0,254.0,871.0,768.0,17.0,80.0,99.0,2.0,8.0,15.0,1.0,5.0,3.0,-145.6940446042,1108,-101.55196817150001,-44.1420764327,361.0,747.0,-0.1314928200398917,-0.2813073910567867,-0.0590924717974565
2024,MIA,9,3532,2108,5640,63.75911664779162,64.65426944971537,65.08554964539007,137,20,16,101,43,0.038788221970554926,0.0056625141562853904,70.2,51.070935251798566,72.88921568627451,75.8,57.619277108433735,65.94630715123094,714.0,1390.0,1428.0,425.0,830.0,853.0,14.0,62.0,61.0,2.0,8.0,10.0,1.0,3.0,5.0,-45.33437808612,1128,-106.0788302177,60.74445213158,432.0,696.0,-0.04019005149478723,-0.2455528477261574,0.0872765116833046
2024,MIN,8,3889,2433,6322,65.11828233479044,65.27361282367448,65.23266371401455,239,34,28,177,43,0.06145538698894317,0.008742607354075598,50.5,62.96027397260274,73.25367863449088,70.5,58.0617136659436,69.31171428571429,730.0,1460.0,1699.0,461.0,922.0,1050.0,38.0,91.0,110.0,4.0,15.0,15.0,1.0,3.0,4.0,13.934918575800001,1163,-49.962016540600004,63.896935116399995,436.0,727.0,0.01198187323800516,-0.11459178105642202,0.08789124500192572
2024,NE,14,3403,1991,5395,,50.5401305876444,51.42422613531048,212,31,35,146,52,0.06229797237731413,0.00910960916838084,53.285483870967745,,53.68962181178541,57.52801120448179,51.550260145681584,45.39093610698365,620.0,1646.0,1137.0,357.0,961.0,673.0,22.0,100.0,90.0,5.0,11.0,15.0,3.0,7.0,4.0,-85.38193788423,1082,-73.83411585015,-11.54782203408,395.0,687.0,-0.07891121800760628,-0.18692181227886076,-0.016809056818165937
2024,NO,10,3074,2013,5087,54.589557579700724,68.7652260307998,63.4451149990171,168,16,23,129,40,0.05465191932335719,0.00520494469746259,57.54106666666667,51.59840464104423,56.8759090909091,78.31450980392155,65.2091693635383,69.80180505415163,375.0,1379.0,1320.0,255.0,927.0,831.0,15.0,60.0,93.0,1.0,4.0,11.0,2.0,6.0,2.0,-63.456765688400004,1080,-15.046299399799999,-48.41046628859999,423.0,657.0,-0.0587562645262963,-0.0355704477536643,-0.07368411916073057
2024,NYG,11,3638,1990,5628,58.8473062122045,63.27050251256281,60.83415067519546,215,30,47,138,43,0.05909840571742716,0.008246289169873557,50.2,61.25769736842105,60.15326086956521,67.0,58.17515006002401,66.91390243902438,646.0,1520.0,1472.0,337.0,833.0,820.0,28.0,78.0,109.0,6.0,9.0,15.0,1.0,4.0,6.0,-101.2042106638,1103,-45.7014273625,-55.50278330130001,388.0,715.0,-0.09175359081033545,-0.11778718392396907,-0.07762627035146855
2024,NYJ,13,3805,1905,5710,,71.1358530183727,70.31439579684763,153,26,27,100,43,0.040210249671484885,0.00683311432325887,64.7793717277487,,64.84509803921569,71.92993762993764,78.09573529411765,64.26129032258065,955.0,1371.0,1479.0,481.0,680.0,744.0,31.0,41.0,81.0,5.0,10.0,11.0,2.0,5.0,6.0,0.8389316548200005,1063,-36.77122477649999,37.61015643131999,354.0,709.0,0.000789211340376294,-0.10387351631779658,0.053046765065331444
2024,PHI,12,3479,3673,7152,67.76651336590974,74.93697250204193,74.32624440715882,191,30,17,144,47,0.054900833572865765,0.00862316757688991,55.35784753363229,62.21384399156712,79.44844989185292,65.85850622406639,71.16165562913908,83.45395833333332,669.0,1423.0,1387.0,723.0,1510.0,1440.0,35.0,81.0,75.0,6.0,12.0,12.0,3.0,5.0,4.0,164.92036759082,1390,38.116228285999995,126.80413930482,701.0,689.0,0.11864774646821583,0.05437407744079885,0.1840408407907402
2024,PIT,11,3309,2586,5895,63.029162889090365,65.54261407579273,65.63158608990669,170,31,24,115,32,0.05137503777576307,0.009368389241462678,65.52045454545454,63.56189047261815,61.24012158054711,76.20544747081712,63.3293893129771,62.455468749999994,660.0,1333.0,1316.0,514.0,1048.0,1024.0,16.0,64.0,90.0,1.0,6.0,24.0,2.0,5.0,4.0,-27.0971527901,1155,-62.2615171551,35.164364365,499.0,656.0,-0.023460738346406926,-0.12477257946913828,0.05360421397103658
2024,SEA,12,3620,1877,5498,60.15375690607735,63.276664890783174,60.90858493997817,232,35,32,165,54,0.06408839779005525,0.009668508287292817,60.23011049723757,53.17465469613259,67.09468232044199,68.11688311688312,57.13565683646112,66.91970509383378,724.0,1448.0,1448.0,385.0,746.0,746.0,19.0,95.0,118.0,2.0,16.0,17.0,3.0,4.0,5.0,-16.8033987253,1083,-45.6373729549,28.833974229600003,361.0,722.0,-0.015515603624469066,-0.12641931566454295,0.03993625239556787
2024,SF,13,3303,2145,5450,67.24026642446262,71.9794871794872,71.53133944954128,168,10,20,138,36,0.05086285195277021,0.003027550711474417,55.14741641337386,66.6,73.9894333843798,71.26060606060607,73.30468384074942,71.02436194895591,658.0,1339.0,1306.0,429.0,854.0,862.0,26.0,67.0,75.0,1.0,4.0,5.0,2.0,5.0,6.0,65.2171282412,1065,-25.0792431577,90.29637139889998,423.0,642.0,0.06123674013258216,-0.05928899091654846,0.14064855358084108
2024,TB,9,3611,2331,5943,,63.25812955812956,68.33533568904593,121,13,9,99,42,0.0335087233453337,0.003600110772639158,65.0595567867036,,,56.55797101449275,60.87390829694324,69.07371244635193,722.0,1444.0,1445.0,483.0,916.0,932.0,24.0,55.0,42.0,1.0,5.0,7.0,2.0,3.0,4.0,154.6993899017,1175,-2.1949124564999956,156.8943023582,460.0,715.0,0.13165905523548935,-0.004771548818478251,0.21943259071076923
2024,TEN,13,3434,2328,5764,60.39359347699476,55.92319587628866,56.31125954198474,202,34,38,130,53,0.058823529411764705,0.009900990099009901,57.099740259740265,64.73378277153557,57.94221218961625,54.99395604395604,54.913501144164755,57.45385462555066,770.0,1335.0,1329.0,546.0,874.0,908.0,30.0,62.0,110.0,1.0,12.0,21.0,3.0,4.0,6.0,-110.35042339070999,1088,-74.87922114571002,-35.47120224499999,435.0,653.0,-0.10142502149881433,-0.17213614056485063,-0.0543203709724349
2024,WAS,9,4196,2739,6940,62.23424690181124,60.77798466593647,62.27250720461095,197,20,19,158,40,0.04694947569113441,0.004766444232602479,59.123459715639804,63.424608641202255,62.64706552706553,61.47535971223022,63.501644100580265,57.98946910356832,844.0,1597.0,1755.0,556.0,1034.0,1149.0,30.0,71.0,96.0,4.0,5.0,11.0,2.0,2.0,5.0,185.84717400114,1365,5.294842706940003,180.55233129419997,534.0,831.0,0.13615177582501098,0.009915435780786522,0.21727115679205772
