season,player,player_id,team,position,position_group,player_game_count,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,pressures_allowed,sacks_allowed,hits_allowed,hurries_allowed,block_percent,pass_block_percent,pbe,penalties,declined_penalties,replacement_pass_block,replacement_run_block,pass_block_above_replacement,run_block_above_replacement,team_pass_block_snaps,team_run_block_snaps,team_offense_snaps,pass_block_snap_share,run_block_snap_share,offense_snap_share,pass_block_epa_contribution,run_block_epa_contribution,total_epa_contribution,war
2021,Isaac Seumalo,10713,PHI,G,G,3,168,109,59,74.8,82.9,75.5,1,0,0,1,100.0,100.0,99.5,3,0,48.5,53.4,34.400000000000006,22.1,3341,2598,5940,0.03262496258605208,0.02270977675134719,0.028282828282828285,2.3792732714756064,1.0218400307929176,3.401113302268524,0.11101616069448964
2021,Jamarco Jones,46226,SEA,G,G,6,163,100,63,56.9,54.6,60.3,6,0,1,5,100.0,100.0,96.9,2,1,48.5,53.4,6.100000000000001,6.899999999999999,2993,1909,4902,0.03341129301703976,0.03300157150340492,0.03325173398612811,0.43207484129635826,0.46361927710843354,0.8956941184047917,0.029236462694615897
2021,Teven Jenkins,41534,CHI,T,T,5,160,117,43,47.5,54.6,62.7,11,2,2,7,100.0,100.0,94.1,7,1,54.75,55.05,-0.14999999999999858,7.650000000000006,3518,2137,5656,0.033257532689027855,0.020121665886757137,0.028288543140028287,-0.010575895395110757,0.3134029948525973,0.30282709945748654,0.009884616873420545
2021,Mike Remmers,7431,KC,T,T,4,156,122,33,64.5,63.6,67.9,5,1,1,3,99.4,99.2,97.4,1,0,54.75,55.05,8.850000000000001,12.850000000000009,4783,2258,7044,0.02550700397240226,0.014614703277236492,0.022146507666098807,0.4785624085302112,0.38235863596102765,0.8609210444912389,0.02810143048064834
2021,Jaylon Moore,43678,SF,T,T,5,145,72,73,59.0,56.1,61.9,5,1,1,3,100.0,100.0,95.3,1,0,54.75,55.05,1.3500000000000014,6.850000000000001,3405,2919,6325,0.021145374449339206,0.025008564576909902,0.02292490118577075,0.060518061674008874,0.34878444672833175,0.4093025084023406,0.013360093889005182
2021,Ty Nsekhe,7636,DAL,T,T,6,145,93,52,72.5,64.6,75.4,7,2,2,3,100.0,100.0,94.8,1,0,54.75,55.05,9.849999999999994,20.35000000000001,4128,2472,6615,0.02252906976744186,0.021035598705501618,0.021919879062736205,0.4704520348837206,0.8715595469255668,1.3420115818092875,0.04380476631596893
2021,Trystan Colon,41117,BAL,C,C,12,147,77,67,62.6,74.5,58.8,2,1,1,0,98.0,96.3,97.9,1,0,53.45,55.375,21.049999999999997,3.424999999999997,3957,2319,6280,0.019459186252211273,0.028891763691246228,0.02340764331210191,0.86838564569118,0.20147093574816713,1.0698565814393473,0.03492132122911285
2021,Phil Haynes,29244,SEA,G,G,3,136,65,71,69.8,71.3,66.1,1,0,0,1,100.0,100.0,99.2,0,0,48.5,53.4,22.799999999999997,12.699999999999996,2993,1909,4902,0.021717340461075842,0.03719224724986904,0.0277437780497756,1.0497293685265616,0.9616873755893134,2.0114167441158752,0.06565490315756768
2021,Will Richardson Jr.,46980,JAX,G,G,5,136,80,56,55.5,83.1,43.6,0,0,0,0,100.0,100.0,100.0,1,0,48.5,53.4,34.599999999999994,-9.799999999999997,3561,1863,5425,0.02246559955068801,0.030059044551798177,0.025069124423963134,1.6478966582420667,-0.5997621041331186,1.0481345541089482,0.03421228984367996
2021,James Ferentz,9258,NE,G,G,3,133,65,68,48.8,43.8,50.3,3,0,1,2,100.0,100.0,97.5,1,0,48.5,53.4,-4.700000000000003,-3.1000000000000014,3305,2639,5945,0.019667170953101363,0.025767336112163697,0.022371740958788897,-0.19596369137670208,-0.16263311860553248,-0.35859680998223453,-0.01170500290448014
2021,Will Clapp,39386,NO,C,C,9,133,69,64,50.7,40.5,61.9,7,1,3,3,100.0,100.0,93.9,2,1,53.45,55.375,-12.950000000000003,6.524999999999999,3104,2543,5648,0.02222938144329897,0.025167125442390876,0.023548158640226628,-0.6102854381443301,0.33434274478961845,-0.27594269335471167,-0.00900707964286405
2021,Conor McDermott,11966,NYJ,T,T,5,135,80,51,68.4,73.7,58.3,5,4,0,1,97.0,95.2,94.2,1,0,54.75,55.05,18.950000000000003,3.25,3616,1855,5476,0.022123893805309734,0.027493261455525605,0.024653031409788168,0.8888053097345134,0.18192291105121292,1.0707282207857263,0.0349497725170134
2021,Sam Tecklenburg,47316,CAR,C,C,3,131,97,34,62.5,70.6,56.8,3,0,0,3,100.0,100.0,98.4,0,0,53.45,55.375,17.14999999999999,1.4249999999999972,3566,2182,5748,0.027201346045989904,0.015582034830430797,0.02279053583855254,0.9889865395401005,0.04520815765352878,1.0341946971936293,0.033757277246970224
2021,Wes Martin,46087,NYG,G,G,5,130,82,48,40.3,23.7,49.8,7,1,0,6,100.0,100.0,94.9,0,0,48.5,53.4,-24.8,-3.6000000000000014,3571,2023,5597,0.02296275553066368,0.023727137913989126,0.02322672860460961,-1.2072898347801737,-0.17391043005437476,-1.3812002648345485,-0.045083928974042085
2021,Michael Dunn,39676,CLE,G,G,4,128,77,51,67.9,42.7,73.1,7,2,0,5,100.0,100.0,93.8,1,0,48.5,53.4,-5.799999999999997,19.699999999999996,3162,2396,5559,0.024351676154332702,0.021285475792988316,0.023025724051088325,-0.29942820999367475,0.8537434056761267,0.5543151956824519,0.01809347098146806
2021,Solomon Kindley,41471,MIA,G,G,3,124,86,38,57.5,38.2,66.0,6,0,0,6,100.0,100.0,96.3,1,0,48.5,53.4,-10.299999999999997,12.600000000000001,3704,2073,5777,0.023218142548596114,0.018330921369995177,0.021464427903756276,-0.5069913606911446,0.47025412445730835,-0.036737236233836235,-0.0011991446796220232
2021,Xavier Su'a-Filo,8668,CIN,G,G,2,124,68,56,50.0,52.0,49.0,5,0,2,3,100.0,100.0,96.2,0,0,48.5,53.4,3.5,-4.399999999999999,4224,2645,6871,0.016098484848484848,0.02117202268431002,0.01804686362974822,0.11945075757575756,-0.1896674480151228,-0.07021669043936525,-0.002291951692421555
2021,Dillon Radunz,30551,TEN,T,T,6,124,59,65,49.7,39.5,57.3,8,2,3,3,100.0,100.0,91.1,2,0,54.75,55.05,-15.25,2.25,3271,2872,6150,0.01803729746254968,0.022632311977715876,0.020162601626016262,-0.5831458269642311,0.10367862116991644,-0.4794672057943147,-0.015650348469924944
2021,Ty Sambrailo,9492,TEN,T,T,3,123,73,49,59.1,59.5,55.6,4,0,1,3,99.2,98.6,97.1,0,0,54.75,55.05,4.75,0.5500000000000043,3271,2872,6150,0.022317334148578418,0.017061281337047353,0.02,0.22473555487618463,0.01910522284122577,0.2438407777174104,0.007959237037145937
2021,Elijah Wilkinson,46238,CHI,T,T,5,120,70,50,65.0,54.6,68.5,6,1,0,5,100.0,100.0,94.5,1,1,54.75,55.05,-0.14999999999999858,13.450000000000003,3518,2137,5656,0.019897669130187607,0.02339728591483388,0.021216407355021217,-0.006327458783399598,0.640715956948994,0.6343884981655944,0.020707153568836678
2021,Scott Quessenberry,23918,LAC,C,C,3,115,71,44,64.3,60.7,64.0,1,0,0,1,100.0,100.0,99.3,1,0,53.45,55.375,7.25,8.625,3992,2046,6042,0.01778557114228457,0.021505376344086023,0.01903343263819927,0.2733642284569138,0.37764516129032266,0.6510093897472364,0.02124967815026786
2021,Korey Cunningham,38555,NYG,T,T,9,113,61,50,51.7,53.8,56.0,7,2,1,4,98.2,96.8,92.4,1,1,54.75,55.05,-0.9500000000000028,0.9500000000000028,3571,2023,5597,0.01708204984598152,0.024715768660405337,0.020189387171699123,-0.034403248389806886,0.04780523974295614,0.013401991353149255,0.00043745606025385824
2021,Senio Kelemete,7144,LAC,G,G,6,110,66,42,40.0,36.5,49.6,6,1,2,3,98.2,97.1,94.1,2,0,48.5,53.4,-12.0,-3.799999999999997,3992,2046,6042,0.016533066132264528,0.020527859237536656,0.018205892088712348,-0.4206012024048096,-0.15881994134897348,-0.5794211437537831,-0.018912957343070712
2021,Bobby Hart,9659,BUF,T,T,4,102,54,48,33.7,26.5,42.0,9,2,3,4,100.0,100.0,89.0,3,1,54.75,55.05,-28.25,-13.049999999999997,4358,2433,6798,0.012391005048187242,0.01972872996300863,0.01500441306266549,-0.7420972923359339,-0.5241884093711466,-1.2662857017070805,-0.04133298848117849
2021,Ryan McCollum,41974,DET,C,C,4,101,68,33,49.5,36.5,53.4,7,2,0,5,100.0,100.0,93.4,1,0,53.45,55.375,-16.950000000000003,-1.9750000000000014,3414,2215,5633,0.01991798476859988,0.014898419864559819,0.01793005503284218,-0.7157328646748682,-0.05990803611738154,-0.7756409007922497,-0.025317790744029924
2021,Chuma Edoga,46232,NYJ,T,T,4,100,62,38,57.7,55.0,70.3,5,1,1,3,100.0,100.0,94.6,2,1,54.75,55.05,0.25,15.25,3616,1855,5476,0.017146017699115043,0.020485175202156335,0.018261504747991233,0.009087389380530973,0.636044204851752,0.645131594232283,0.02105782029861023
2021,Aaron Stinnie,28653,TB,G,G,8,102,55,45,54.4,61.6,52.5,3,1,0,2,98.0,96.5,96.0,1,0,48.5,53.4,13.100000000000001,-0.8999999999999986,4505,2228,6740,0.01220865704772475,0.020197486535008975,0.015133531157270029,0.33905882352941175,-0.03700987432675039,0.30204894920266134,0.009859217174540618
2021,Le'Raven Clark,10716,PHI,T,T,2,97,61,36,62.5,56.4,64.8,5,0,0,5,100.0,100.0,95.6,0,0,54.75,55.05,1.6499999999999986,9.75,3341,2598,5940,0.018258006584854835,0.013856812933025405,0.01632996632996633,0.06386650703382216,0.2750715935334873,0.33893810056730944,0.011063320534769631
2021,Brandon Brooks,7078,PHI,G,G,2,96,54,42,52.7,62.8,54.0,3,0,0,3,100.0,100.0,97.0,1,0,48.5,53.4,14.299999999999997,0.6000000000000014,3341,2598,5940,0.016162825501346904,0.016166281755196306,0.01616161616161616,0.4899922178988326,0.019748729792147854,0.5097409476909804,0.01663851743006575
2021,Yasir Durant,59878,NE,T,T,6,95,55,40,59.4,59.4,56.5,3,3,0,0,100.0,100.0,94.1,0,0,54.75,55.05,4.649999999999999,1.4500000000000028,3305,2639,5945,0.01664145234493192,0.015157256536566882,0.0159798149705635,0.16405143721633883,0.04474725274725284,0.20879868996359166,0.006815423909087668
2021,Bobby Evans,36800,LA,T,T,7,92,45,47,48.4,67.4,44.7,3,2,1,0,100.0,100.0,93.6,1,0,54.75,55.05,12.650000000000006,-10.349999999999994,4217,2687,6904,0.010671093194213896,0.017491626349088202,0.013325608342989572,0.2861773772824284,-0.3685940454037958,-0.08241666812136739,-0.002690172675506994
2021,Alex Bars,47018,CHI,T,T,12,92,41,50,49.0,19.8,63.5,2,1,0,1,98.9,97.6,96.1,1,1,54.75,55.05,-34.95,8.450000000000003,3518,2137,5656,0.011654349061967027,0.02339728591483388,0.016265912305516265,-0.8635173393973848,0.4025315863359852,-0.46098575306139966,-0.015047093081433063
2021,Jason Spriggs,10682,ATL,T,T,8,90,53,37,58.9,53.3,60.0,4,0,1,3,100.0,100.0,96.2,1,0,54.75,55.05,-1.4500000000000028,4.950000000000003,3338,1920,5258,0.015877771120431396,0.019270833333333334,0.017116774438950173,-0.04880826842420621,0.19421531250000013,0.1454070440757939,0.004746249341491238
2021,Justin Murray,11022,ARI,T,T,3,90,52,38,60.8,76.5,47.8,2,1,0,1,100.0,100.0,96.9,0,0,54.75,55.05,21.75,-7.25,3735,2427,6162,0.013922356091030789,0.015657189946435928,0.014605647517039922,0.6419598393574296,-0.23111578079934073,0.4108440585580889,0.013410411818635759
2021,Fred Johnson,46951,CIN,T,T,5,90,39,51,81.0,61.3,83.6,5,1,2,2,100.0,100.0,91.4,0,0,54.75,55.05,6.549999999999997,28.549999999999997,4224,2645,6871,0.009232954545454546,0.019281663516068054,0.013098530053849512,0.12820880681818178,1.1208006805293003,1.249009487347482,0.04076907342775807
2021,B.J. Finney,9875,PIT,G,G,4,87,68,19,71.4,74.0,66.8,4,0,1,3,100.0,100.0,96.9,0,0,48.5,53.4,25.5,13.399999999999999,4029,2173,6203,0.016877637130801686,0.008743672342383801,0.014025471546026116,0.9124050632911391,0.23854836631385176,1.1509534296049908,0.03756841349792045
2021,Kendall Lamm,10017,TEN,T,T,8,87,38,48,46.9,46.7,57.3,4,2,1,1,98.9,97.4,91.2,2,0,54.75,55.05,-8.049999999999997,2.25,3271,2872,6150,0.011617242433506572,0.016713091922005572,0.014146341463414635,-0.19825985937022308,0.07656267409470753,-0.12169718527551555,-0.003972332902759335
2021,Jack Anderson,60130,PHI,C,C,2,81,43,38,71.0,73.1,68.0,1,0,1,0,100.0,100.0,98.7,0,0,53.45,55.375,19.64999999999999,12.625,3341,2598,5940,0.012870398084405866,0.014626635873749037,0.013636363636363636,0.5361550434001793,0.3759703618167821,0.9121254052169614,0.029772798363274858
2021,Yodny Cajuste,46297,NE,T,T,3,81,41,40,55.7,49.3,57.1,4,1,1,2,100.0,100.0,93.1,0,0,54.75,55.05,-5.450000000000003,2.0500000000000043,3305,2639,5945,0.012405446293494705,0.015157256536566882,0.013624894869638351,-0.14333252647503789,0.06326335733232298,-0.0800691691427149,-0.0026135476704916044
2021,Robert Jones,100786,MIA,T,T,3,79,34,45,63.6,55.4,64.3,3,1,0,2,100.0,100.0,93.5,0,0,54.75,55.05,0.6499999999999986,9.25,3704,2073,5777,0.0091792656587473,0.02170767004341534,0.01367491777739311,0.012649028077753753,0.4088205499276411,0.42146957800539486,0.013757240715408398
2021,Nick Allegretti,39268,KC,G,G,10,80,38,41,81.8,89.0,66.8,0,0,0,0,98.8,97.4,100.0,0,0,48.5,53.4,40.5,13.399999999999999,4783,2258,7044,0.007944804515994146,0.01815766164747564,0.011357183418512209,0.6821409157432574,0.4953845881310894,1.1775255038743468,0.038435755866404665
2021,Tommy Doyle,40459,BUF,T,T,8,80,14,63,54.3,38.1,49.8,1,1,0,0,96.3,82.4,90.9,1,0,54.75,55.05,-16.65,-5.25,4358,2433,6798,0.0032124827902707664,0.025893958076448828,0.011768167107972934,-0.11339421753097749,-0.2767805178791615,-0.39017473541013903,-0.012735741880851376
2021,Colton McKivitz,29314,SF,T,T,3,74,37,37,55.7,58.8,52.1,4,2,0,2,100.0,100.0,91.4,0,0,54.75,55.05,4.049999999999997,-2.9499999999999957,3405,2919,6325,0.010866372980910427,0.012675573826652964,0.011699604743083004,0.09329867841409685,-0.07613203151764293,0.01716664689645392,0.0005603386482805934
2021,Nick Gates,29476,NYG,C,C,2,74,53,21,63.9,50.5,68.6,1,0,0,1,100.0,100.0,99.0,0,0,53.45,55.375,-2.950000000000003,13.224999999999994,3571,2023,5597,0.014841781013721647,0.010380622837370242,0.013221368590316241,-0.09282049845981527,0.27950968858131475,0.18668919012149948,0.006093744985393079
2021,Colby Gossett,46673,ATL,G,G,6,74,49,25,65.3,45.7,70.3,5,1,3,1,100.0,100.0,93.5,0,0,48.5,53.4,-2.799999999999997,16.9,3338,1920,5258,0.014679448771719592,0.013020833333333334,0.01407379231647014,-0.08713720790892741,0.4480260416666667,0.3608888337577393,0.011779817136516253
2021,Will Holden,11912,DET,T,T,6,71,19,51,60.8,28.0,71.5,3,1,1,1,98.6,95.0,89.5,1,0,54.75,55.05,-26.75,16.450000000000003,3414,2215,5633,0.005565319273579379,0.023024830699774266,0.012604296112195988,-0.31560925600468653,0.7711522347629798,0.45554297875829325,0.014869434811050103
2021,Nick Leverett,27699,TB,G,G,3,69,40,29,46.3,33.8,59.2,4,1,0,3,100.0,100.0,93.2,2,1,48.5,53.4,-14.700000000000003,5.800000000000004,4505,2228,6740,0.008879023307436182,0.013016157989228007,0.010237388724035608,-0.2767058823529412,0.1537052064631958,-0.12300067588974539,-0.004014880301399826
2021,Ronnie Stanley,10640,BAL,T,T,1,68,40,28,48.9,27.7,62.5,9,0,1,8,100.0,100.0,88.5,0,0,54.75,55.05,-27.05,7.450000000000003,3957,2319,6280,0.010108668182966895,0.01207416990081932,0.010828025477707006,-0.5796916856204195,0.18314342388960766,-0.3965482617308118,-0.01294378094315913
2021,Cole Toner,10804,HOU,G,G,1,68,30,38,75.5,72.5,72.2,1,1,0,0,100.0,100.0,96.4,0,0,48.5,53.4,24.0,18.800000000000004,3300,2059,5359,0.00909090909090909,0.018455560951918408,0.012688934502705728,0.4625454545454545,0.7064198154443907,1.1689652699898452,0.038156340211574706
2021,Nick Harris,46752,CLE,C,C,1,68,44,24,70.0,75.3,67.2,0,0,0,0,100.0,100.0,100.0,1,0,53.45,55.375,21.849999999999994,11.825000000000003,3162,2396,5559,0.013915243516761544,0.01001669449081803,0.012232415902140673,0.644581910183428,0.2411589315525877,0.8857408417360157,0.028911576557667584
2021,Drew Dalman,52270,ATL,C,C,5,68,37,31,78.3,40.9,92.3,4,0,1,3,100.0,100.0,94.3,2,0,53.45,55.375,-12.550000000000004,36.925,3338,1920,5258,0.011084481725584181,0.016145833333333335,0.012932674020540129,-0.2949137207908928,1.2138324479166667,0.9189187271257739,0.02999454002538741
2021,Landon Young,41761,NO,T,T,2,67,45,22,46.3,32.3,65.8,2,0,1,1,100.0,100.0,97.6,2,0,54.75,55.05,-22.450000000000003,10.75,3104,2543,5648,0.014497422680412372,0.008651199370821865,0.011862606232294617,-0.6899903350515464,0.1893488006291781,-0.5006415344223683,-0.016341502354155154
2021,David Sharpe,11884,BAL,T,T,3,67,52,15,56.2,56.3,51.9,4,1,0,3,100.0,100.0,94.8,0,0,54.75,55.05,1.5499999999999972,-3.1499999999999986,3957,2319,6280,0.013141268637856963,0.00646830530401035,0.010668789808917197,0.0431822087439979,-0.041483829236739954,0.0016983795072579438,5.5437015924231576e-05
2021,Blake Brandel,46282,MIN,T,T,11,65,12,51,53.3,58.5,55.4,0,0,0,0,96.9,85.7,100.0,0,0,54.75,55.05,3.75,0.3500000000000014,3487,2278,5768,0.0034413535990823058,0.022388059701492536,0.011269070735090153,0.027358761112704327,0.015953731343283647,0.04331249245598798,0.00141376843263812
2021,D'Ante Smith,41497,CIN,T,T,4,62,31,31,52.3,43.1,55.6,1,1,0,0,100.0,100.0,96.6,0,0,54.75,55.05,-11.649999999999999,0.5500000000000043,4224,2645,6871,0.007339015151515152,0.011720226843100189,0.00902343181487411,-0.1812589962121212,0.013124310018903691,-0.1681346861932175,-0.005488105123782241
2021,Alaric Jackson,40972,LA,T,T,3,62,32,30,70.6,39.1,83.0,3,1,1,1,100.0,100.0,93.5,0,0,54.75,55.05,-15.649999999999999,27.950000000000003,4217,2687,6904,0.00758833293810766,0.011164867882396725,0.008980301274623407,-0.2517657102205359,0.6353502046892446,0.38358449446870874,0.012520629009756715
2021,Brett Toth,46848,PHI,C,C,4,53,23,30,69.0,60.2,69.0,0,0,0,0,100.0,100.0,100.0,0,0,53.45,55.375,6.75,13.625,3341,2598,5940,0.006884166417240347,0.011547344110854504,0.008922558922558922,0.09851242143070937,0.32032909930715936,0.41884152073786873,0.013671457972524942
2021,Austin Schlottmann,30097,DEN,C,C,3,52,27,25,44.3,26.3,49.3,4,0,0,4,100.0,100.0,92.0,0,0,53.45,55.375,-27.150000000000002,-6.075000000000003,3185,2225,5410,0.00847723704866562,0.011235955056179775,0.009611829944547136,-0.4879328100470958,-0.13897415730337084,-0.6269069673504667,-0.020462947994544577
2021,Caleb Benenoch,10782,NO,T,T,1,49,28,21,57.3,46.3,61.6,5,1,1,3,100.0,100.0,88.9,1,1,54.75,55.05,-8.450000000000003,6.550000000000004,3104,2543,5648,0.00902061855670103,0.008257963035784506,0.008675637393767706,-0.1615953608247423,0.11012654345261509,-0.051468817372127204,-0.0016800000447877738
2021,Mekhi Becton,59818,NYJ,T,T,1,48,31,17,67.3,59.7,78.7,2,0,1,1,100.0,100.0,96.7,1,0,54.75,55.05,4.950000000000003,23.650000000000006,3616,1855,5476,0.008573008849557522,0.009164420485175202,0.008765522279035792,0.08996515486725667,0.4412796765498653,0.531244831417122,0.017340428363084255
2021,Cedric Ogbuehi,9454,BAL,T,T,1,48,27,21,68.6,62.0,70.3,1,1,0,0,100.0,100.0,96.0,0,0,54.75,55.05,7.25,15.25,3957,2319,6280,0.006823351023502654,0.009055627425614488,0.007643312101910828,0.10487490523123578,0.2811681759379042,0.38604308116914,0.012600880042862363
2021,K.C. McDermott,29035,JAX,G,G,3,46,32,14,66.3,77.2,69.9,1,0,1,0,100.0,100.0,98.4,1,0,48.5,53.4,28.700000000000003,16.500000000000007,3561,1863,5425,0.008986239820275204,0.007514761137949544,0.00847926267281106,0.5467587756248246,0.2524508856682771,0.7992096612931017,0.026087101575688287
2021,Corey Levin,11972,TEN,G,G,7,46,13,33,52.4,7.3,59.7,0,0,0,0,100.0,100.0,100.0,0,0,48.5,53.4,-41.2,6.300000000000004,3271,2872,6150,0.003974319779883827,0.01149025069637883,0.0074796747967479675,-0.347132986854173,0.14738314763231208,-0.1997498392218609,-0.006520059250881665
2021,Bryan Bulaga,5548,LAC,T,T,1,45,30,15,55.8,45.2,61.0,1,0,0,1,100.0,100.0,98.2,1,0,54.75,55.05,-9.549999999999997,5.950000000000003,3992,2046,6042,0.00751503006012024,0.007331378299120235,0.007447864945382324,-0.15214929859719434,0.08881378299120239,-0.06333551560599195,-0.0020673424121135106
2021,Kayode Awosika,44909,PHI,G,G,1,43,22,21,79.7,31.7,86.1,3,2,0,1,100.0,100.0,86.8,0,0,48.5,53.4,-16.8,32.699999999999996,3341,2598,5940,0.006584854833882071,0.008083140877598153,0.007239057239057239,-0.23452618976354384,0.5381528868360277,0.30362669707248385,0.00991071663824116
2021,Quinn Bailey,46669,DEN,T,T,2,40,15,25,66.2,60.3,65.8,1,0,0,1,100.0,100.0,96.2,0,0,54.75,55.05,5.549999999999997,10.75,3185,2225,5410,0.004709576138147566,0.011235955056179775,0.0073937153419593345,0.055412872841444236,0.2459213483146067,0.30133422115605096,0.00983588764781699
2021,Chris Hubbard,8051,CLE,T,T,1,39,22,17,51.0,42.9,53.2,3,1,1,1,100.0,100.0,90.5,0,0,54.75,55.05,-11.850000000000001,-1.8499999999999943,3162,2396,5559,0.006957621758380772,0.0070951585976627716,0.007015650296815974,-0.17478937381404175,-0.026724624373956514,-0.20151399818799826,-0.0065776433822732
2021,Andre Smith,4929,BAL,T,T,1,35,21,14,58.4,81.4,55.3,1,0,0,1,100.0,100.0,97.5,1,0,54.75,55.05,26.650000000000006,0.25,3957,2319,6280,0.00530705079605762,0.00603708495040966,0.005573248407643312,0.29983775587566347,0.003072876239758517,0.30291063211542196,0.009887343473257842
2021,James Carpenter,6177,NO,G,G,3,35,4,30,64.5,73.1,61.8,0,0,0,0,97.1,80.0,100.0,0,0,48.5,53.4,24.599999999999994,8.399999999999999,3104,2543,5648,0.001288659793814433,0.011797090051120724,0.006196883852691218,0.06720618556701029,0.20175855289028702,0.2689647384572973,0.00877931135249467
2021,Jordan Simmons,46744,LV,G,G,3,31,23,8,48.6,39.6,52.2,3,1,0,2,100.0,100.0,91.3,0,0,48.5,53.4,-8.899999999999999,-1.1999999999999957,3963,2129,6092,0.0058036840777189,0.0037576326914044154,0.005088640840446487,-0.10950391117840019,-0.009180648191639235,-0.11868455937003942,-0.003873997407316815
2021,Robert Hainsey,59980,TB,C,C,4,31,10,21,65.7,78.2,63.3,0,0,0,0,100.0,100.0,100.0,0,0,53.45,55.375,24.75,7.924999999999997,4505,2228,6740,0.0022197558268590455,0.009425493716337522,0.004599406528189911,0.11647058823529412,0.15208316876122077,0.2685537569965149,0.008765896455713008
2021,Deonte Brown,41457,CAR,G,G,2,30,19,11,48.4,29.5,54.2,2,0,1,1,100.0,100.0,94.4,0,0,48.5,53.4,-19.0,0.8000000000000043,3566,2182,5748,0.00532809871003926,0.005041246562786435,0.005219206680584551,-0.21461581604038135,0.008211182401466588,-0.20640463363891476,-0.006737279219972279
2021,David Bakhtiari,7891,GB,T,T,1,27,20,7,75.2,72.7,75.4,0,0,0,0,100.0,100.0,100.0,0,0,54.75,55.05,17.950000000000003,20.35000000000001,3590,2270,5860,0.005571030640668524,0.0030837004405286344,0.0046075085324232086,0.21200000000000005,0.12776572687224677,0.3397657268722468,0.011090335187531311
2021,Lachavious Simmons,20919,CHI,T,T,2,23,15,8,30.6,0.0,64.1,4,2,0,2,100.0,100.0,80.0,0,0,54.75,55.05,-54.75,9.049999999999997,3518,2137,5656,0.004263786242183059,0.003743565746373421,0.004066478076379066,-0.49489766913018757,0.06897819372952735,-0.4259194754006602,-0.013902490367625885
2021,Matt Farniok,41585,DAL,G,G,3,23,2,21,80.0,72.0,77.8,0,0,0,0,100.0,100.0,100.0,0,0,48.5,53.4,23.5,24.4,4128,2472,6615,0.00048449612403100775,0.00849514563106796,0.003476946334089191,0.024137596899224806,0.42202524271844655,0.44616283961767134,0.014563256527169534
2021,Will Fries,41530,IND,G,G,2,22,9,13,54.8,44.0,56.6,1,0,1,0,100.0,100.0,91.7,0,0,48.5,53.4,-4.5,3.200000000000003,3139,2448,5588,0.002867155144950621,0.0053104575163398695,0.003937007874015748,-0.02735266008282892,0.03459869281045755,0.007246032727628627,0.00023651865204002537
2021,Joshua Miles,29038,ARI,T,T,5,21,5,16,61.9,81.3,56.4,0,0,0,0,100.0,100.0,100.0,0,0,54.75,55.05,26.549999999999997,1.3500000000000014,3735,2427,6162,0.0013386880856760374,0.006592501030078286,0.0034079844206426485,0.07534939759036144,0.018120148331273195,0.09346954592163463,0.003050951029227992
2021,Derrick Kelly II,46090,NYG,G,G,1,18,0,18,51.5,,61.8,0,0,0,0,100.0,,,1,0,48.5,53.4,,8.399999999999999,3571,2023,5597,0.0,0.008897676717745922,0.0032160085760228694,,0.15217162629757783,,
2021,Tre'Vour Wallace-Simms,41855,JAX,G,G,1,17,11,6,35.1,48.7,35.5,0,0,0,0,100.0,100.0,100.0,0,0,48.5,53.4,0.20000000000000284,-17.9,3561,1863,5425,0.003089019938219601,0.00322061191626409,0.0031336405529953917,0.0013097444538051296,-0.117373268921095,-0.11606352446728986,-0.003788443882312096
2021,Denzelle Good,9688,LV,G,G,1,17,12,5,50.6,42.7,53.4,0,0,0,0,100.0,100.0,100.0,0,0,48.5,53.4,-5.799999999999997,0.0,3963,2129,6092,0.003028009084027252,0.0023485204321277596,0.0027905449770190415,-0.037232399697199076,0.0,-0.037232399697199076,-0.0012153073715799958
2021,Keaton Sutherland,46035,CIN,C,C,1,17,13,4,60.3,80.1,55.4,0,0,0,0,100.0,100.0,100.0,0,0,53.45,55.375,26.64999999999999,0.02499999999999858,4224,2645,6871,0.003077651515151515,0.0015122873345935729,0.0024741667879493523,0.17388115530303025,7.697542533080847e-05,0.17395813072836105,0.0056781888983738526
2021,Shane Lemieux,28149,NYG,G,G,1,17,12,5,69.0,81.5,63.0,0,0,0,0,100.0,100.0,100.0,0,0,48.5,53.4,33.0,9.600000000000001,3571,2023,5597,0.0033604032483898066,0.002471576866040534,0.0030373414329104877,0.23509381125735085,0.04830845279288187,0.2834022640502327,0.009250568414171231
2021,Brian Winters,7853,ARI,G,G,2,16,10,6,29.6,6.9,40.3,1,0,1,0,100.0,100.0,94.4,0,0,48.5,53.4,-41.6,-13.100000000000001,3735,2427,6162,0.002677376171352075,0.002472187886279357,0.002596559558584875,-0.23612315930388217,-0.06593720642768851,-0.3020603657315707,-0.009859589822875247
2021,Stone Forsythe,41795,SEA,T,T,1,14,6,8,68.1,74.3,66.4,0,0,0,0,100.0,100.0,100.0,0,0,54.75,55.05,19.549999999999997,11.350000000000009,2993,1909,4902,0.0020046775810223854,0.0041906757464641176,0.0028559771521827824,0.08308586702305377,0.09684064955474078,0.17992651657779457,0.005873003720363313
